id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1070,Longboard Island Lager,American Amber / Red Lager,12.0,0.046,18.0,439,Kona Brewing Company,Manhattan,HI
590,Longboard Island Lager,American Amber / Red Lager,12.0,0.046,18.0,439,Kona Brewing Company,Manhattan,HI
781,Choc Beer (2003),American Dark Wheat Ale,12.0,0.04,9.0,505,Krebs Brewing Company (Pete's Pl...,Nantucket,OK
1637,Bellingham Beer Week 2013 Collaboration,Belgian Strong Dark Ale,16.0,0.08,,354,Kulshan Brewery,Hooksett,WA
1741,A Slice of Hefen,Hefeweizen,16.0,0.054,15.0,332,La Cumbre Brewing Company,Albuquerque,NM
664,Elevated IPA,American IPA,16.0,0.072,100.0,332,La Cumbre Brewing Company,Greeley,NM
392,Rumspringa Golden Bock,Maibock / Helles Bock,12.0,0.066,30.0,545,Lancaster Brewing Company,Louisville,PA
195,Lancaster German Style Kölsch,Kölsch,12.0,0.048,28.0,545,Lancaster Brewing Company,Lahaina,PA
2547,Beach Cruiser,Hefeweizen,12.0,0.045,,59,Latitude 42 Brewing Company,Hilo,MI
2493,I.P. Eh!,American IPA,12.0,0.068,,59,Latitude 42 Brewing Company,Houston,MI
2492,Schoolhouse Honey,American Amber / Red Ale,12.0,0.05,,59,Latitude 42 Brewing Company,Middleburg Heights,MI
2491,10 Degrees of Separation,English Brown Ale,12.0,0.055,,59,Latitude 42 Brewing Company,Lakeside,MI
2108,Laughing Dog Cream Ale,Cream Ale,12.0,0.05,12.0,218,Laughing Dog Brewing Company,Greeley,ID
1397,Two-One Niner,American Pilsner,12.0,0.048,9.0,218,Laughing Dog Brewing Company,Grand Rapids,ID
1396,Laughing Dog IPA,American IPA,12.0,0.064,66.0,218,Laughing Dog Brewing Company,Indianapolis,ID
1675,Madra Allta,American IPA,12.0,0.064,95.0,345,Lavery Brewing Company,Middleton,PA
1249,Duluchan India Pale Ale,American IPA,12.0,0.056,70.0,345,Lavery Brewing Company,Montauk,PA
1445,Lazy Monk Bohemian Pilsner,Czech Pilsener,16.0,0.05,,406,Lazy Monk Brewing,Gig Harbor,WI
475,Yellowstone Golden Ale,Kölsch,12.0,0.051,,537,Lewis and Clark Brewing Company,Grand Rapids,MT
474,Tumbleweed IPA,American IPA,12.0,0.057,,537,Lewis and Clark Brewing Company,Helena,MT
473,Lewis & Clark Amber Ale,American Amber / Red Ale,12.0,0.05,,537,Lewis and Clark Brewing Company,Loveland,MT
472,Miner's Gold Hefeweizen,Hefeweizen,12.0,0.05,,537,Lewis and Clark Brewing Company,Kalamazoo,MT
471,Back Country Scottish Ale,Scottish Ale,12.0,0.057,,537,Lewis and Clark Brewing Company,Helena,MT
2036,Getaway,German Pilsener,16.0,0.052,30.0,244,Lift Bridge Brewing Company,Estacada,MN
1168,Farm Girl Saison,Saison / Farmhouse Ale,16.0,0.06,30.0,244,Lift Bridge Brewing Company,Hattiesburg,MN
1832,Adam's Stout,American Stout,12.0,0.058,40.0,298,Liquid Hero Brewery,Nashville,PA
1688,American Hero,American Amber / Red Ale,12.0,0.057,42.0,298,Liquid Hero Brewery,Monument,PA
1687,Schweet Ale,Fruit / Vegetable Beer,12.0,0.052,20.0,298,Liquid Hero Brewery,Monroe,PA
1686,Irregardless IPA,American IPA,12.0,0.065,75.0,298,Liquid Hero Brewery,Minnetonka,PA
2434,Peach Pale Ale,American Pale Ale (APA),12.0,0.057,40.0,104,Lone Tree Brewing Company,Hattiesburg,CO
2332,Deadeye Jack,American Porter,12.0,0.06,,149,Lonerider Brewing Company,Lake Barrington,NC
2330,Pistols at Dawn,American Stout,16.0,0.075,,149,Lonerider Brewing Company,Greeley,NC
2329,Peacemaker Pale Ale,American Pale Ale (APA),12.0,0.057,47.0,149,Lonerider Brewing Company,Houston,NC
2327,Shotgun Betty,Hefeweizen,12.0,0.058,11.0,149,Lonerider Brewing Company,Lake Barrington,NC
2326,Sweet Josie,American Brown Ale,12.0,0.061,30.0,149,Lonerider Brewing Company,Manhattan,NC
1926,Long Trail IPA,English India Pale Ale (IPA),12.0,0.059,42.0,268,Long Trail Brewing Company,Bridgewater Corners,VT
1924,Long Trail Ale,American Amber / Red Ale,12.0,0.046,30.0,268,Long Trail Brewing Company,Lewisburg,VT
1090,Double Bag,Altbier,16.0,0.072,33.0,268,Long Trail Brewing Company,Bridgewater Corners,VT
574,Blackbeary Wheat,Fruit / Vegetable Beer,12.0,0.04,8.0,268,Long Trail Brewing Company,Longmont,VT
573,Long Trail Ale (1),Altbier,12.0,0.046,30.0,268,Long Trail Brewing Company,Lake Geneva,VT
2584,Gose,Gose,16.0,0.046,8.0,41,Lost Nation Brewing,Dayton,VT
2583,Vermont Pilsner,German Pilsener,16.0,0.048,20.0,41,Lost Nation Brewing,Edwards,VT
2582,Mosaic Single Hop IPA,American IPA,16.0,0.055,,41,Lost Nation Brewing,Edwards,VT
2581,Lost Galaxy,American IPA,16.0,0.045,,41,Lost Nation Brewing,Export,VT
1309,Face Plant IPA,American IPA,12.0,0.062,65.0,430,Lost Rhino Brewing Company,Jackson,VA
1308,Rhino Chasers Pilsner,Czech Pilsener,12.0,0.056,55.0,430,Lost Rhino Brewing Company,Estacada,VA
1571,Slow Hand Stout,American Stout,16.0,0.052,29.0,377,Lucette Brewing Company,Fort Wayne,WI
1204,Hips Don't Lie,Hefeweizen,16.0,0.062,,456,Lucette Brewing Company,Jackson,WI
1122,Ride Again Pale Ale,American Pale Ale (APA),16.0,0.052,,456,Lucette Brewing Company,Gloucester,WI
700,The Farmer's Daughter,American Blonde Ale,16.0,0.048,,456,Lucette Brewing Company,Indianapolis,WI
2033,Pub Ale,English Dark Mild Ale,12.0,0.038,18.0,245,Lucky Town Brewing Company,Lahaina,MS
2032,Ballistic Blonde,Belgian Pale Ale,12.0,0.051,31.0,245,Lucky Town Brewing Company,Indianapolis,MS
2311,Knotty Pine,American Pale Ale (APA),12.0,0.054,,158,Lumberyard Brewing Company,Longmont,AZ
1153,Lumberyard Pilsner,American Pilsner,12.0,0.053,20.0,158,Lumberyard Brewing Company,Lincoln,AZ
355,Lumberyard IPA,American IPA,12.0,0.061,,158,Lumberyard Brewing Company,Middleburg Heights,AZ
125,Lumberyard Red Ale,American Amber / Red Ale,12.0,0.058,,158,Lumberyard Brewing Company,Minneapolis,AZ
962,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),12.0,0.05,,485,MacTarnahans Brewing Company,Lewisburg,OR
961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,12.0,0.051,32.0,485,MacTarnahans Brewing Company,Longmont,OR
1475,Macon Progress Ale,American Pale Ale (APA),12.0,0.05,,400,Macon Beer Company,Hooksett,GA
1008,Macon History Ale,American Brown Ale,12.0,0.055,,400,Macon Beer Company,Marietta,GA
2454,Galaxy High,American Double / Imperial IPA,12.0,0.099,,91,Madtree Brewing Company,Jackson,OH
2209,Sol Drifter,American Blonde Ale,12.0,0.043,18.0,91,Madtree Brewing Company,Mammoth Lakes,OH
2133,Thunder Snow,Winter Warmer,12.0,0.085,,91,Madtree Brewing Company,Juneau,OH
1994,The Great Pumpcan,Fruit / Vegetable Beer,16.0,0.079,18.0,91,Madtree Brewing Company,Cincinnati,OH
1816,LIFT,Kölsch,12.0,0.047,11.0,91,Madtree Brewing Company,Greeley,OH
1815,SPRYE,American Pale Ale (APA),12.0,0.05,40.0,91,Madtree Brewing Company,Juneau,OH
1126,Psychopathy,American IPA,12.0,0.069,70.0,91,Madtree Brewing Company,Cincinnati,OH
1125,Gnarly Brown,American Brown Ale,12.0,0.07,32.0,91,Madtree Brewing Company,Lake Geneva,OH
1124,Happy Amber,American Amber / Red Ale,12.0,0.06,30.0,91,Madtree Brewing Company,Kansas City,OH
1813,#9,Fruit / Vegetable Beer,16.0,0.051,20.0,303,Magic Hat Brewing Company,Greeley,VT
1113,Elder Betty,Hefeweizen,12.0,0.055,13.0,303,Magic Hat Brewing Company,Hershey,VT
360,#9,Fruit / Vegetable Beer,12.0,0.051,20.0,303,Magic Hat Brewing Company,Lake Geneva,VT
511,High Country Pilsner (Current),German Pilsener,12.0,0.042,,534,Mammoth Brewing Company,Hattiesburg,CA
75,Epic IPA,American IPA,12.0,0.065,,534,Mammoth Brewing Company,Mammoth Lakes,CA
74,Golden Trout Pilsner,German Pilsener,12.0,0.042,,534,Mammoth Brewing Company,Gloucester,CA
73,Real McCoy Amber Ale (Current),American Amber / Red Ale,12.0,0.045,,534,Mammoth Brewing Company,Mammoth Lakes,CA
1628,Festivus (1),Winter Warmer,12.0,0.072,,356,Manayunk Brewing Company,Lyons,PA
1626,Manayunk Oktoberfest,Märzen / Oktoberfest,12.0,0.067,,356,Manayunk Brewing Company,Philadelphia,PA
1625,Belgian Style Session Ale,Belgian Pale Ale,12.0,0.045,21.0,356,Manayunk Brewing Company,New Orleans,PA
1624,Manayunk IPA,American IPA,12.0,0.055,,356,Manayunk Brewing Company,Mill Valley,PA
1600,Yunkin' Punkin',Pumpkin Ale,12.0,0.055,,356,Manayunk Brewing Company,Loveland,PA
1484,Summer Paradise,American Pale Wheat Ale,12.0,0.05,18.0,356,Manayunk Brewing Company,Marietta,PA
1356,Monk from the 'Yunk,Tripel,12.0,0.09,30.0,356,Manayunk Brewing Company,Middleton,PA
1355,Schuylkill Punch,Fruit / Vegetable Beer,12.0,0.06,14.0,356,Manayunk Brewing Company,Minnetonka,PA
1334,Dreamin' Double IPA,American Double / Imperial IPA,12.0,0.085,85.0,356,Manayunk Brewing Company,Milwaukee,PA
1674,Chaotic Double IPA,American Double / Imperial IPA,12.0,0.099,93.0,346,Manzanita Brewing Company,Minneapolis,CA
1673,Manzanita IPA,American IPA,12.0,0.08,88.0,346,Manzanita Brewing Company,Manhattan,CA
1672,Riverwalk Blonde Ale,American Blonde Ale,12.0,0.06,25.0,346,Manzanita Brewing Company,Minneapolis,CA
1671,Gillespie Brown Ale,American Brown Ale,12.0,0.095,49.0,346,Manzanita Brewing Company,Minnetonka,CA
1670,Manzanita Pale Ale,American Pale Ale (APA),12.0,0.066,44.0,346,Manzanita Brewing Company,Middleburg Heights,CA
1262,Marble Pilsner,German Pilsener,12.0,0.047,,443,Marble Brewery,Lewiston,NM
845,Marble India Pale Ale,American IPA,12.0,0.062,,443,Marble Brewery,Loveland,NM
1783,Toughcats IPA,American IPA,16.0,0.072,,317,Marshall Wharf Brewing Company,Gloucester,ME
1717,Tug Pale Ale,American Pale Ale (APA),16.0,0.05,,317,Marshall Wharf Brewing Company,Frederick,ME
1716,Sexy Chaos,Russian Imperial Stout,16.0,0.099,,317,Marshall Wharf Brewing Company,Lakeside,ME
1516,Ace Hole American Pale Ale,American Pale Ale (APA),16.0,0.063,,317,Marshall Wharf Brewing Company,Lake Geneva,ME
725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,16.0,0.097,,317,Marshall Wharf Brewing Company,Helena,ME
2308,River House,Saison / Farmhouse Ale,16.0,0.05,20.0,161,Martin House Brewing Company,Hilo,TX
2268,Pretzel Stout,American Stout,16.0,0.065,47.0,161,Martin House Brewing Company,Farmers Branch,TX
2197,Rubberneck Red,American Amber / Red Ale,16.0,0.05,35.0,161,Martin House Brewing Company,Fort Worth,TX
2120,The Imperial Texan,American Double / Imperial IPA,16.0,0.08,,161,Martin House Brewing Company,Fuquay-Varina,TX
1234,The Imperial Texan,American Double / Imperial IPA,12.0,0.08,,161,Martin House Brewing Company,Fuquay-Varina,TX
1233,Day Break 4-Grain Breakfast Beer,Rye Beer,16.0,0.05,,161,Martin House Brewing Company,Frankenmuth,TX
1232,River House Saison,Saison / Farmhouse Ale,12.0,0.05,,161,Martin House Brewing Company,Hilo,TX
1231,There Will Be Stout,American Stout,12.0,0.065,,161,Martin House Brewing Company,Fort Worth,TX
1831,Our Legacy IPA,American IPA,12.0,0.065,60.0,299,Matt Brewing Company,Manhattan,NY
1359,Saranac Shandy,Shandy,12.0,0.042,,299,Matt Brewing Company,Missoula,NY
1135,Our Legacy IPA,American IPA,16.0,0.065,60.0,299,Matt Brewing Company,Lewisburg,NY
960,Saranac Golden Pilsener (2003),German Pilsener,12.0,0.051,,299,Matt Brewing Company,Utica,NY
959,Saranac Adirondack Light (2002),Light Lager,12.0,0.045,,299,Matt Brewing Company,Oklahoma City,NY
958,DAX Light (1998),Light Lager,12.0,0.045,,299,Matt Brewing Company,Medford,NY
957,Saranac Traditional Lager (2000),American Pale Lager,12.0,0.048,,299,Matt Brewing Company,O'Fallon,NY
956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12.0,0.047,,299,Matt Brewing Company,Milwaukee,NY
773,Blueberry Blonde Ale,American Blonde Ale,12.0,0.05,12.0,299,Matt Brewing Company,Minnetonka,NY
686,Saranac White IPA,American IPA,12.0,0.06,,299,Matt Brewing Company,Utica,NY
453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0,0.047,,299,Matt Brewing Company,North Woodstock,NY
150,Saranac Pale Ale (12 oz.),English Pale Ale,12.0,0.055,,299,Matt Brewing Company,Santa Fe,NY
133,Saranac Pale Ale (16 oz.),English Pale Ale,16.0,0.055,,299,Matt Brewing Company,Utica,NY
1578,Lahaina Town Brown,American Brown Ale,12.0,0.051,20.0,375,Maui Brewing Company,Lahaina,HI
1429,Pau Hana Pilsner,Czech Pilsener,12.0,0.055,,375,Maui Brewing Company,Helena,HI
1271,Lemongrass Saison,Saison / Farmhouse Ale,12.0,0.05,,375,Maui Brewing Company,Fort Worth,HI
713,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0,0.07,,375,Maui Brewing Company,Loveland,HI
712,Liquid Breadfruit,Fruit / Vegetable Beer,12.0,0.082,,375,Maui Brewing Company,Lahaina,HI
690,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,0.06,24.0,375,Maui Brewing Company,Manhattan,HI
547,La Perouse White,Witbier,12.0,0.05,12.0,375,Maui Brewing Company,Grand Rapids,HI
435,Flyin' HI.P.Hay,American IPA,12.0,0.068,68.0,375,Maui Brewing Company,Mammoth Lakes,HI
313,Mana Wheat,American Pale Wheat Ale,12.0,0.055,15.0,375,Maui Brewing Company,Houston,HI
33,Bikini Blonde Lager,Munich Helles Lager,12.0,0.045,18.0,375,Maui Brewing Company,Garden City,HI
32,CoCoNut Porter,American Porter,12.0,0.057,30.0,375,Maui Brewing Company,Jackson,HI
31,Big Swell IPA,American IPA,12.0,0.062,65.0,375,Maui Brewing Company,Lyons,HI
1237,Pit Stop Chocolate Porter,American Porter,12.0,0.037,34.0,448,Mavericks Beer Company,Louisville,CA
1236,Pace Setter Belgian Style Wit,Witbier,12.0,0.037,21.0,448,Mavericks Beer Company,Lake Geneva,CA
1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),12.0,0.037,53.0,448,Mavericks Beer Company,Mt. Pleasant,CA
1986,Bushwhacker Cider,Cider,16.0,0.069,,254,Meckley's Cidery,Juneau,MI
1985,Weim-R-Iner,Cider,16.0,0.069,,254,Meckley's Cidery,Juneau,MI
1984,Cherry Bomb,Cider,16.0,0.069,,254,Meckley's Cidery,Juneau,MI
2186,Tsunami IPA,American IPA,19.2,0.072,75.0,203,Mehana Brewing Co.,Juneau,HI
2185,Tsunami IPA,American IPA,12.0,0.072,75.0,203,Mehana Brewing Co.,Hilo,HI
2184,Humpback Blonde Ale,American Blonde Ale,12.0,0.042,22.0,203,Mehana Brewing Co.,Hilo,HI
2178,Hawaiian Crow Porter,American Porter,12.0,0.052,27.0,203,Mehana Brewing Co.,Garrattsville,HI
2177,Volcano Red Ale,American Amber / Red Ale,12.0,0.052,23.0,203,Mehana Brewing Co.,Loveland,HI
2176,Mauna Kea Pale Ale,American Pale Ale (APA),12.0,0.054,42.0,203,Mehana Brewing Co.,Houston,HI
1508,Shark Bait,Fruit / Vegetable Beer,12.0,0.053,11.0,393,Miami Brewing Company,Greeley,FL
1507,Gator Tail Brown Ale,American Brown Ale,12.0,0.053,30.0,393,Miami Brewing Company,Manhattan,FL
1506,Miami Vice IPA,American IPA,12.0,0.071,62.0,393,Miami Brewing Company,Mill Valley,FL
1325,Big Rod Coconut Ale,American Blonde Ale,12.0,0.053,16.0,393,Miami Brewing Company,Mishawaka,FL
174,Mickey Finn's Amber Ale,American Amber / Red Ale,12.0,0.056,,552,Mickey Finn's Brewery,Lewiston,IL
2093,Pleasure Town,American IPA,12.0,0.063,61.0,223,Midnight Sun Brewing Company,Anchorage,AK
1814,Pleasure Town IPA,American IPA,12.0,0.063,61.0,223,Midnight Sun Brewing Company,Dayton,AK
587,Snowshoe White Ale,Witbier,12.0,0.048,12.0,223,Midnight Sun Brewing Company,Hooksett,AK
586,Kodiak Brown Ale,American Brown Ale,12.0,0.05,24.0,223,Midnight Sun Brewing Company,Mammoth Lakes,AK
434,Sockeye Red IPA,American IPA,12.0,0.057,70.0,223,Midnight Sun Brewing Company,Fort Worth,AK
2668,Habitus (2014),American Double / Imperial IPA,16.0,0.08,100.0,3,Mike Hess Brewing Company,Paonia,CA
2667,Solis,American IPA,16.0,0.075,85.0,3,Mike Hess Brewing Company,San Diego,CA
2666,Jucundus,Wheat Ale,16.0,0.06,24.0,3,Mike Hess Brewing Company,Minnetonka,CA
2664,Habitus,American Double / Imperial IPA,16.0,0.08,100.0,3,Mike Hess Brewing Company,San Diego,CA
2663,Grazias,Cream Ale,16.0,0.063,30.0,3,Mike Hess Brewing Company,Milwaukee,CA
2662,Claritas,Kölsch,16.0,0.058,28.0,3,Mike Hess Brewing Company,Mammoth Lakes,CA
2535,Vinyl Frontier,American Double / Imperial IPA,24.0,0.083,,65,Mikerphone Brewing,Garrattsville,IL
2534,Disco Superfly,American IPA,24.0,0.08,,65,Mikerphone Brewing,Export,IL
2533,Misty Mountain Hop,American IPA,24.0,0.075,,65,Mikerphone Brewing,Chicago,IL
2532,One-Hit Wonderful,Belgian IPA,24.0,0.075,,65,Mikerphone Brewing,Frankenmuth,IL
2531,En Parfaite Harmonie,Saison / Farmhouse Ale,24.0,0.065,,65,Mikerphone Brewing,Fort Worth,IL
2530,Daft Funk,Berliner Weissbier,24.0,0.043,8.0,65,Mikerphone Brewing,Hooksett,IL
2529,Love In An Ellavator,American IPA,24.0,0.075,,65,Mikerphone Brewing,Eagle,IL
2528,Spin Doctor,American Pale Ale (APA),24.0,0.053,,65,Mikerphone Brewing,Fort Wayne,IL
1612,Keeper (Current),American Pilsner,12.0,0.05,,363,Mikkeller,Medford,PA
1611,Better Half,American IPA,12.0,0.068,,363,Mikkeller,Mt. Pleasant,PA
1273,SNO White Ale,Witbier,16.0,0.048,,440,MillKing It Productions,Houston,MI
365,BRIK Irish Red Ale,Irish Red Ale,16.0,0.048,,440,MillKing It Productions,Gig Harbor,MI
273,AXL Pale Ale,American Pale Ale (APA),16.0,,,440,MillKing It Productions,Lincoln,MI
1884,Hop Freak,American Double / Imperial IPA,16.0,0.087,80.0,284,Milwaukee Brewing Company,Longmont,WI
1272,Louie's Demise Amber Ale,American Amber / Red Ale,16.0,0.051,24.0,284,Milwaukee Brewing Company,Leavenworth,WI
1080,Hop Happy,American IPA,16.0,0.075,51.0,284,Milwaukee Brewing Company,Juneau,WI
932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.065,20.0,284,Milwaukee Brewing Company,Milwaukee,WI
776,O-Gii,Witbier,16.0,0.092,,284,Milwaukee Brewing Company,Lewiston,WI
172,Flaming Damsel Lager (2010),Vienna Lager,16.0,0.048,18.0,284,Milwaukee Brewing Company,Kearney,WI
171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,16.0,0.051,24.0,284,Milwaukee Brewing Company,Leavenworth,WI
2361,Axe Head Malt Liquor,American Malt Liquor,24.0,0.099,,134,Minhas Craft Brewery,Manheim,WI
2359,Huber Bock (2014),Bock,16.0,0.054,,134,Minhas Craft Brewery,Monroe,WI
2358,Minhas Light (2012),Light Lager,12.0,0.04,,134,Minhas Craft Brewery,Loveland,WI
2282,Huber,American Pale Lager,12.0,0.05,,134,Minhas Craft Brewery,Leavenworth,WI
2281,Clear Creek Ice,American Pale Lager,16.0,0.062,,134,Minhas Craft Brewery,Lahaina,WI
2280,Clear Creek Ice,American Pale Lager,12.0,0.062,,134,Minhas Craft Brewery,Monroe,WI
2279,Mountain Crest,American Pale Lager,16.0,0.055,,134,Minhas Craft Brewery,Lake Geneva,WI
2278,Mountain Crest,American Pale Lager,12.0,0.055,,134,Minhas Craft Brewery,Los Angeles,WI
2277,Mountain Creek (2013),American Pale Lager,12.0,0.055,,134,Minhas Craft Brewery,Los Angeles,WI
2276,Boxer,American Adjunct Lager,24.0,0.05,,134,Minhas Craft Brewery,Louisville,WI
2275,Boxer Light,Light Lager,12.0,0.042,,134,Minhas Craft Brewery,Lahaina,WI
2274,Boxer Ice,American Adjunct Lager,12.0,0.055,,134,Minhas Craft Brewery,Monroe,WI
2273,Boxer,American Adjunct Lager,12.0,0.05,,134,Minhas Craft Brewery,Mill Valley,WI
2442,Cortez Gold,Belgian Pale Ale,32.0,0.05,,98,Mission Brewery,Manhattan,CA
2441,Mission IPA,American IPA,32.0,0.068,66.0,98,Mission Brewery,Lewiston,CA
1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),32.0,0.048,44.0,98,Mission Brewery,San Diego,CA
1459,Shipwrecked Double IPA,American Double / Imperial IPA,32.0,0.092,75.0,98,Mission Brewery,Middleton,CA
1476,Squeaky Bike Nut Brown Ale,American Brown Ale,16.0,0.04,,399,Moab Brewery,Lahaina,UT
902,Dead Horse Amber,American Pale Wheat Ale,16.0,0.04,,399,Moab Brewery,Farmers Branch,UT
645,Rocket Bike American Lager,California Common / Steam Beer,16.0,0.04,,399,Moab Brewery,Helena,UT
644,Johnny's American IPA,American IPA,16.0,0.04,,399,Moab Brewery,Frankenmuth,UT
337,Boneshaker Brown Ale,English Brown Ale,24.0,0.055,,547,Moat Mountain Smoke House & Brew...,North Conway,NH
336,Iron Mike Pale Ale,American Pale Ale (APA),24.0,0.056,,547,Moat Mountain Smoke House & Brew...,Mammoth Lakes,NH
2236,Monkadelic,American Pale Ale (APA),12.0,0.042,,189,Modern Monks Brewery,Hooksett,NE
2159,City of the Sun,American IPA,16.0,0.075,85.0,209,Modern Times Beer,Minneapolis,CA
2157,Booming Rollers,American IPA,16.0,0.068,75.0,209,Modern Times Beer,Nantucket,CA
2156,Oneida,American Pale Ale (APA),16.0,0.052,50.0,209,Modern Times Beer,Minneapolis,CA
2154,Aurora,American Amber / Red Ale,16.0,0.067,75.0,209,Modern Times Beer,Mt. Pleasant,CA
1495,Lomaland,Saison / Farmhouse Ale,16.0,0.055,30.0,209,Modern Times Beer,Middleburg Heights,CA
1494,Fortunate Islands,American Pale Wheat Ale,16.0,0.047,46.0,209,Modern Times Beer,Manhattan,CA
1493,Black House,American Stout,16.0,0.058,40.0,209,Modern Times Beer,Monument,CA
1492,Blazing World,American Amber / Red Ale,16.0,0.065,115.0,209,Modern Times Beer,San Diego,CA
327,Wapiti Amber Ale,American Amber / Red Ale,12.0,0.05,,549,Mogollon Brewing Company,Medford,AZ
719,Sweet Georgia Brown,American Brown Ale,16.0,0.054,,514,Monkey Paw Pub & Brewery,San Diego,CA
718,Rich Man's IIPA,American Double / Imperial IPA,16.0,0.087,,514,Monkey Paw Pub & Brewery,Morganton,CA
717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),16.0,0.058,,514,Monkey Paw Pub & Brewery,Loveland,CA
1907,Montauk Summer Ale,American Blonde Ale,12.0,0.056,28.0,276,Montauk Brewing Company,Montauk,NY
1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),12.0,0.06,49.0,276,Montauk Brewing Company,Manheim,NY
1756,When Helles Freezes Over,Munich Helles Lager,12.0,0.056,18.0,326,Morgan Street Brewery,Leavenworth,MO
1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,12.0,0.049,24.0,326,Morgan Street Brewery,Lakeside,MO
1052,Honey Wheat,American Pale Wheat Ale,12.0,0.047,14.0,326,Morgan Street Brewery,Mammoth Lakes,MO
1051,Black Bear Dark Lager,Schwarzbier,12.0,0.046,24.0,326,Morgan Street Brewery,Kearney,MO
1046,Golden Pilsner,German Pilsener,12.0,0.05,35.0,326,Morgan Street Brewery,Jackson,MO
2413,Cali Creamin',Cream Ale,12.0,0.052,21.0,111,Mother Earth Brew Company,Manhattan,CA
419,Second Wind Pale Ale,American Pale Ale (APA),12.0,0.05,,540,Mother Earth Brewing Company,Medford,NC
408,Sunny Haze,Hefeweizen,12.0,0.05,,540,Mother Earth Brewing Company,Jackson,NC
2237,Towhead,American Blonde Ale,12.0,0.052,21.0,188,Mother's Brewing,Manhattan,MO
2208,Lil' Helper,American IPA,12.0,0.07,70.0,188,Mother's Brewing,Kansas City,MO
1952,Train Wreck,American Amber / Red Ale,16.0,0.082,,260,Mountain Town Brewing Company,Marietta,MI
768,Full Moon Belgian White Ale,Witbier,12.0,0.085,,507,Mudshark Brewing Company,Leavenworth,AZ
625,Desert Magic IPA,American IPA,12.0,0.072,,507,Mudshark Brewing Company,Kalamazoo,AZ
326,Up River Light,Light Lager,12.0,0.042,,507,Mudshark Brewing Company,Greeley,AZ
132,Full Moon Belgian White Ale (2007),Witbier,12.0,0.085,,507,Mudshark Brewing Company,Leavenworth,AZ
131,Dry Heat Hefeweizen (2006),Hefeweizen,12.0,0.055,,507,Mudshark Brewing Company,Holland,AZ
1598,Mustang Sixty-Six,American Amber / Red Lager,12.0,0.05,,366,Mustang Brewing Company,Mill Valley,OK
862,Mustang '33,American Pale Lager,12.0,0.04,,366,Mustang Brewing Company,Mishawaka,OK
699,Session '33 (2011),American Pale Lager,12.0,0.04,,366,Mustang Brewing Company,Monroe,OK
421,Mustang Golden Ale,American Blonde Ale,12.0,0.053,10.0,366,Mustang Brewing Company,Mishawaka,OK
420,Washita Wheat,American Pale Wheat Ale,12.0,0.053,14.0,366,Mustang Brewing Company,Lake Geneva,OK
2345,Gansett Light,Light Lager,16.0,0.037,10.0,143,Narragansett Brewing Company,Lakeside,RI
2224,Bohemian Pils,American Pilsner,16.0,0.052,30.0,143,Narragansett Brewing Company,Mammoth Lakes,RI
1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16.0,0.053,30.0,143,Narragansett Brewing Company,Lake Barrington,RI
1291,Narragansett Bohemian Pilsner,German Pilsener,16.0,0.086,35.0,143,Narragansett Brewing Company,Providence,RI
1093,Narragansett Summer Ale,American Pale Wheat Ale,12.0,0.042,24.0,143,Narragansett Brewing Company,Medford,RI
580,Narragansett Cream Ale,Cream Ale,16.0,0.05,22.0,143,Narragansett Brewing Company,Mill Valley,RI
403,Narragansett Summer Ale,American Pale Wheat Ale,16.0,0.042,24.0,143,Narragansett Brewing Company,Louisville,RI
316,Narragansett Porter,American Porter,16.0,0.07,22.0,143,Narragansett Brewing Company,Midvale,RI
315,Narragansett Bock,Bock,16.0,0.065,32.0,143,Narragansett Brewing Company,Milwaukee,RI
314,Narragansett Fest Lager,Märzen / Oktoberfest,16.0,0.055,15.0,143,Narragansett Brewing Company,Providence,RI
1537,Undun Blonde Ale,American Blonde Ale,16.0,0.053,,387,Natian Brewery,Lake Barrington,OR
1536,CuDa Cascadian Dark Ale,American Black Ale,16.0,0.074,,387,Natian Brewery,Kansas City,OR
1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16.0,0.085,86.0,387,Natian Brewery,Montauk,OR
747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16.0,0.085,86.0,387,Natian Brewery,Portland,OR
746,CuDa Cascadian Dark Ale (2012),American Black Ale,16.0,0.074,,387,Natian Brewery,Kansas City,OR
654,Undun Blonde Ale (2012),American Blonde Ale,16.0,0.053,,387,Natian Brewery,Lake Barrington,OR
