,V1,V2,V3,V4,V5,V6,V7
660,Y661,4855.498505717996,4090.0,3980.0,3590.0,3680.0,3720.0
661,Y662,2118.4720603647556,1187.0,1179.0,1192.0,1179.0,1180.0
662,Y663,5330.079874791292,4231.0,4201.0,4196.0,4172.0,4217.0
663,Y664,4394.731144056478,3294.0,3376.0,3438.0,3481.0,3531.0
664,Y665,5216.134766399427,3580.0,3640.0,3790.0,3850.0,3790.0
665,Y666,3829.1437718452116,2430.0,2490.0,2480.0,2670.0,2820.0
666,Y667,2815.278972413284,1533.0,1541.0,1532.0,1558.0,1575.0
667,Y668,2653.6464822367684,1660.0,1660.0,1660.0,1640.0,1660.0
668,Y669,6115.90502989645,6204.72,6353.42,6495.4,6598.36,6722.28
669,Y670,4296.424845146066,3163.526,3299.7012,3543.2266,3633.5598,3721.7759
670,Y671,1844.5111176859077,1618.03,1750.51,1807.86,1818.75,1843.74
671,Y672,7427.9,7411.6,7355.6,13390.4,8366.2,8289.3
672,Y673,2898.183303358285,2967.86,3083.42,4574.9,3374.56,3512.12
673,Y674,6223.300052002913,6785.9,8025.6,12366.1,12604.5,7224.9
674,Y675,4361.712993038926,4859.3,4057.2,5621.9,7583.1,7870.1
675,Y676,5182.246533137869,5540.0,5720.0,5730.0,5840.0,5930.0
676,Y677,1563.6756971540863,1590.0,1580.0,1630.0,1730.0,1760.0
677,Y678,1259.2265600079688,1702.14,1885.89,2003.4,1900.02,2170.82
678,Y679,11311.662754830999,11870.7,12246.56,13241.82,13736.66,14638.02
679,Y680,4255.300174983767,4950.5,4846.1,4932.4,4781.6,4840.8
680,Y681,3389.67533138296,4768.6,4908.5,5145.3,5361.3,5669.9
681,Y682,2382.9549968261617,2255.5,1961.3,3163.9,3406.8,3659.3
682,Y683,5496.2551687483965,6192.798,6261.222,6560.738,7243.099,7152.13
683,Y684,3781.6666516092687,4349.4,4415.5,4524.8,4595.5,4606.4
684,Y685,4105.248032684399,4583.977,4765.467,4972.81,4896.317,5232.976
685,Y686,5910.044493654179,5990.0,6160.0,6360.0,6510.0,6650.0
686,Y687,2535.8531489422735,2321.044,2523.266,2827.371,2959.924,3040.627
687,Y688,6809.344,7325.492,7932.494,8681.675,8572.532,9189.255
688,Y689,2433.8953095092443,1285.7,1269.7,1263.3,1262.8,1252.9
689,Y690,3769.962539385841,2613.0,2585.0,2571.8,2565.9,2565.8
690,Y691,6162.607439511723,4911.0,4871.9,4829.9,4792.9,4776.8
691,Y692,2085.7,2097.5,2081.4,2053.0,2037.0,2025.7
692,Y693,1925.7897135034723,1972.1,1969.2,1954.2,1946.0,1944.4
693,Y694,2249.0200732746534,1065.8,1056.3,1043.4,1043.8,1023.4
694,Y695,1922.9291849704296,1592.5,1574.6,1555.8,1554.3,1552.7
695,Y696,3915.2974485269847,3543.7,3535.6,3537.1,3524.0,3517.3
696,Y697,2106.369363210001,2182.9,2191.9,2200.3,2208.7,2224.7
697,Y698,9074.420596905236,9210.0,9400.0,9650.0,9760.0,9870.0
698,Y699,7264.717736950853,7240.0,7390.0,7540.0,7640.0,7730.0
699,Y700,1832.3448018068116,1882.81,1845.15,2057.6,2120.64,2268.37
700,Y701,2797.844669617565,2487.499,2825.88,2897.033,2983.664,3052.986
701,Y702,2962.674,3332.967,3685.595,3742.916,3890.9,3977.806
702,Y703,9848.190262627724,10249.6,10363.9,9898.5,9781.3,9630.3
703,Y704,1576.85554840758,1970.6,1973.3,1947.9,1936.0,1930.3
704,Y705,2824.305584770366,3714.1,3715.0,3711.1,3714.7,3711.8
705,Y706,2562.7614878070153,2142.4,2120.9,2092.7,2087.6,2080.3
706,Y707,2893.3894470197697,3477.2,3446.9,3438.9,3397.7,3331.4
707,Y708,4907.36020637803,5571.9,5585.6,5575.8,5565.0,5569.1
708,Y709,6533.641084012163,7185.0,7348.0,7445.0,7597.0,7760.0
709,Y710,1227.331838068126,1585.0,1658.0,1712.0,1770.0,1829.0
710,Y711,6680.307904626146,7020.0,7440.0,7840.0,8040.0,8500.0
711,Y712,2488.5669580344475,2852.0,2874.0,2899.0,2926.0,2961.0
712,Y713,4250.0,4150.0,4140.0,4120.0,4060.0,4040.0
713,Y714,7927.510760677808,8120.0,8620.0,9090.0,9430.0,9420.0
714,Y715,1893.8823481159493,2016.8,2024.0,2029.3,2043.6,2064.0
715,Y716,4948.91226459925,4940.0,4924.6,4890.4,4870.9,4832.5
716,Y717,2765.3395455861223,3751.8,3753.4,3738.4,3765.4,3742.1
717,Y718,3910.8201007262105,3683.7,3670.2,3648.1,3629.9,3606.8
718,Y719,1936.0720969765298,2441.9,2393.2,2351.6,2336.5,2312.3
719,Y720,8455.298557654192,8423.0,8492.4,8552.3,8668.7,8782.4
720,Y721,1543.479238171955,1732.4,1757.8,1774.7,1786.4,1800.6
721,Y722,1075.8123503890304,1420.64,1331.94,1615.54,1300.45,1384.0
722,Y723,10965.50304752034,11329.0,8989.0,7066.0,7622.0,6989.0
723,Y724,985.877171842696,1610.0,1580.0,1550.0,1510.0,1500.0
724,Y725,1286.6393531544713,1452.29,1397.29,1379.52,1361.6,1369.13
725,Y726,1441.5072957722416,1561.65,1452.52,2082.28,2133.24,1972.89
726,Y727,10087.060848096195,9976.67,13371.89,14660.82,15310.29,15448.79
727,Y728,2529.424475979121,2500.0,2550.0,2650.0,2620.0,2680.0
728,Y729,9648.703521952624,10040.0,10190.0,10440.0,10520.0,10610.0
729,Y730,5949.029188578889,4700.0,4920.0,5050.0,5120.0,5080.0
730,Y731,2250.1993742765208,2040.0,2100.0,2200.0,2280.0,2330.0
731,Y732,2759.0562663223664,2540.0,2520.0,2480.0,2500.0,2470.0
732,Y733,1438.3082414961834,1178.0,1180.0,1174.0,1183.0,1200.0
733,Y734,1849.0054132687935,1440.0,1490.0,1550.0,1640.0,1610.0
734,Y735,2342.2117636120533,1650.0,1690.0,1750.0,1770.0,1730.0
735,Y736,1110.0,1060.0,1070.0,1050.0,1060.0,1090.0
736,Y737,4128.1570290231375,2378.74,2408.15,2430.58,2412.04,2426.31
737,Y738,2076.0,1979.0,1930.0,1867.0,1842.0,1822.0
738,Y739,3957.7993719439705,2520.0,2520.0,2380.0,2380.0,2440.0
739,Y740,9465.240267552761,8170.0,7840.0,7630.0,7490.0,7350.0
740,Y741,1205.1482840257345,1013.0,1042.0,1087.0,1113.0,1140.0
741,Y742,2654.595957833769,1380.0,1390.0,1390.0,1340.0,1350.0
742,Y743,5367.559027806683,4960.0,4800.0,4710.0,4710.0,4600.0
743,Y744,2287.116974776792,1580.0,1600.0,1600.0,1540.0,1540.0
744,Y745,2209.7862053795457,1530.0,1570.0,1610.0,1650.0,1720.0
745,Y746,2991.683156600997,2050.0,2040.0,2130.0,2290.0,2400.0
746,Y747,8415.333720817043,7780.0,7840.0,7870.0,7920.0,7940.0
747,Y748,4126.901684384835,4200.0,4150.0,4330.0,4360.0,4240.0
748,Y749,1742.7926590910797,1600.0,1560.0,1560.0,1540.0,1550.0
749,Y750,920.6687751925945,1410.0,1410.0,1430.0,1440.0,1440.0
750,Y751,1104.4845686503645,1970.274,1911.188,1879.024,1919.91,1963.036
751,Y752,3220.3615073870305,4212.8,4218.3,4178.7,4240.2,4209.4
752,Y753,14074.994908413339,15756.9,15743.3,15027.7,14605.0,14830.2
753,Y754,3868.9085670906634,4652.6,4466.1,4659.0,4560.6,5363.2
754,Y755,5807.885887504467,8126.29,9001.8,10455.0,10632.61,11804.78
755,Y756,6042.4721081861435,8391.0,9637.0,10008.0,9935.0,10698.0
756,Y757,125.48336412375588,2820.08,3092.9,2859.79,3091.2,2729.22
757,Y758,-1302.7743459507567,1348.4,1445.9,1368.1,1357.6,1378.6
758,Y759,3356.87696476879,5264.4,4648.2,6924.8,4274.6,3103.6
759,Y760,15964.75159020833,17364.3,19084.8,19469.6,20919.8,22263.7
760,Y761,2990.584031576114,3780.0,3770.0,4140.0,4570.0,5120.0
761,Y762,3134.5343839765424,3650.0,3740.0,3760.0,3860.0,3970.0
762,Y763,3140.0,3230.0,3350.0,3400.0,3570.0,3800.0
763,Y764,2284.6176936638785,2803.17,2623.99,2524.41,2800.11,3226.67
764,Y765,1206.1092036203504,2750.78,2757.63,2763.21,2754.99,2742.19
765,Y766,6637.668702303944,6483.5,6568.4,6635.65,6695.02,6748.36
766,Y767,3051.972994910482,3268.15,3286.74,3312.44,3326.34,3336.54
767,Y768,1479.5789104232538,1480.97,1470.48,1458.26,1450.04,1436.73
768,Y769,3137.2600025830884,3230.0,3340.0,3440.0,3480.0,3520.0
769,Y770,4187.851051387673,4130.0,4050.0,4020.0,3980.0,3920.0
770,Y771,7491.797848431441,7364.1,7515.0,7668.9,7853.5,8042.1
771,Y772,7005.88851472527,6680.6,6827.0,6964.0,7134.5,7304.2
772,Y773,2765.970431661091,1856.0,1767.0,1751.0,1760.0,1763.0
773,Y774,8729.0,8918.0,9113.0,9310.0,9519.0,9582.0
774,Y775,2517.3638776383755,1928.0,1949.0,1971.0,2031.0,2111.0
775,Y776,3411.8436395615036,3155.0,3174.0,3191.0,3274.0,3398.0
776,Y777,3408.5144829977203,4162.0,4336.0,4487.0,4617.0,4819.0
777,Y778,2119.523442515866,1340.0,1300.0,1260.0,1260.0,1200.0
778,Y779,5680.437830322068,6000.0,5880.0,5890.0,5860.0,5840.0
779,Y780,1043.7439364535014,1510.0,1460.0,1470.0,1540.0,1560.0
780,Y781,1165.208571934197,2010.0,2054.0,2176.0,2301.0,2460.0
781,Y782,9886.768351744047,10880.0,11270.0,11750.0,12300.0,12470.0
782,Y783,4094.866779983265,5115.1,5128.6,5226.0,5322.1,5414.2
783,Y784,3170.9723860041404,4329.3,4355.0,4467.6,4572.0,4667.8
784,Y785,8549.308582743412,9080.0,9200.0,9300.0,9770.0,9930.0
785,Y786,2127.0,2136.0,2130.0,2123.0,2136.0,2161.0
786,Y787,6343.711819780101,7100.0,7410.0,6620.0,6480.0,6390.0
787,Y788,2313.8949356108815,3320.0,3440.0,3400.0,3530.0,3590.0
788,Y789,6119.740649366986,8087.0,8180.0,8326.0,8499.0,8695.0
789,Y790,1059.5329151466192,1740.0,1760.0,1770.0,1760.0,1730.0
790,Y791,779.877482634312,2150.0,2100.0,2050.0,2030.0,1980.0
791,Y792,1266.2920750374112,2274.26,1862.78,2269.12,1762.75,1151.13
792,Y793,2232.717802018187,3620.9216,3877.1968,4023.0379,4296.4774,4371.3484
793,Y794,11321.271503612334,12820.8,13390.33,14351.66,13453.94,14313.61
794,Y795,5427.558253287349,6489.0,6486.9,6476.4,6476.3,6471.7
795,Y796,3172.8439765285475,4270.3,4246.9,4232.3,4194.4,4158.2
796,Y797,3187.3801813617897,4190.0,4173.8,4140.0,4117.9,4101.3
797,Y798,2752.717631482277,4010.0,3970.0,3880.0,3880.0,3870.0
798,Y799,11248.697152961742,12425.0,12592.0,12781.0,12902.0,13064.0
799,Y800,1734.500514439666,2440.0,2400.0,2360.0,2180.0,2040.0
800,Y801,1042.0592763987984,1893.0,1946.0,2028.0,2118.0,2224.0
801,Y802,10600.935302358255,9810.0,10170.0,10790.0,11750.0,11980.0
802,Y803,3434.7297747152356,3422.0,3657.0,3854.0,4085.0,4257.0
803,Y804,2194.439391634323,1920.0,1940.0,1940.0,2000.0,2170.0
804,Y805,1700.0282743147188,1092.078,1220.072,1285.907,1360.628,1330.223
805,Y806,2565.3568744030144,1610.0,1562.0,1656.0,1776.0,1870.0
806,Y807,2308.1235512570083,1444.371,1476.017,1584.563,1664.474,1753.433
807,Y808,3150.6512310181597,2097.1,2058.9,2042.7,2040.6,2019.9
808,Y809,5384.131127191724,3545.1,3579.19,3613.79,3655.93,3690.19
809,Y810,3734.704023650459,2069.43,2081.61,2094.5,2110.4,2134.42
810,Y811,4043.290807101643,2449.3,2439.5,2438.9,2438.0,2418.4
811,Y812,7349.195340191478,5855.2,5936.5,5992.7,5958.8,5966.0
812,Y813,2446.0,2423.7,2389.2,2370.9,2344.8,2335.7
813,Y814,5760.474777340083,4037.6,4051.7,3973.9,3962.8,3982.9
814,Y815,2579.8285842812643,1960.0,1970.0,1990.0,2000.0,2010.0
815,Y816,2977.681016891348,2360.0,2340.0,2330.0,2290.0,2250.0
816,Y817,1681.2463582692137,1430.0,1400.0,1370.0,1350.0,1380.0
817,Y818,1698.7835669430121,1220.0,1230.0,1200.0,1160.0,1160.0
818,Y819,3103.9262470331155,2280.0,2280.0,2280.0,2330.0,2410.0
819,Y820,8508.763063800314,7767.709,8277.13,8351.551,10217.826,11900.176
820,Y821,3831.1553114163844,2851.1,2835.4,2813.2,2812.4,2802.4
821,Y822,7212.663928845201,6511.2,6464.1,6451.1,6472.2,6588.6
822,Y823,3498.185720248451,2889.4,2858.3,2830.7,2820.9,2781.1
823,Y824,1999.8724609122382,1734.56,1736.74,1746.67,1759.63,1763.95
824,Y825,2600.161660207085,3393.8,3599.0,3734.7,3770.0,3895.6
825,Y826,8442.84146937302,7760.5,7745.3,7732.5,7711.5,7717.0
826,Y827,6080.0,6090.0,6280.0,6500.0,6480.0,6620.0
827,Y828,1771.9773517660437,1690.0,1720.0,1850.0,1750.0,1690.0
828,Y829,3305.0417530665063,3396.4,3529.0,3517.9,3722.3,3864.2
829,Y830,4735.669622505915,5050.0,5050.0,5170.0,5130.0,5080.0
830,Y831,1140.0,1140.0,1200.0,1180.0,1180.0,1170.0
831,Y832,2604.5298866144276,2690.0,2700.0,2700.0,2710.0,2760.0
832,Y833,3770.0,3780.0,3790.0,3750.0,3740.0,3760.0
833,Y834,6065.525588656115,5670.0,5740.0,5850.0,5880.0,5810.0
834,Y835,4225.816014414332,3975.3,5103.2,4458.0,3535.1,5847.8
835,Y836,8004.805491740231,7776.21,8823.958,8892.503,9103.302,9407.393
836,Y837,1749.1014213525018,2252.7,2225.8,2223.8,2215.3,2200.4
837,Y838,3809.648317442555,2960.4,2966.7,2948.7,2937.2,2934.3
838,Y839,2653.6375523389424,2737.4,2727.4,2734.2,2753.1,2775.5
839,Y840,4220.173546003296,4128.4,4111.4,4089.5,4085.5,4088.7
840,Y841,3537.2057631841662,3515.2,3558.7,3649.1,3726.4,3806.6
841,Y842,3383.20457755886,3006.3766,3338.1135,3594.9038,3727.0997,3910.5952
842,Y843,4718.894149412293,3981.5,3961.7,3947.5,3913.7,3918.7
843,Y844,3101.4868392014596,2548.9,2547.4,2547.2,2542.3,2554.8
844,Y845,5989.075914622025,5152.2,5172.1,5156.9,5196.7,5202.1
845,Y846,7050.0,7570.0,8110.0,8380.0,8670.0,8610.0
846,Y847,4073.2876608193906,3290.0,3510.0,3650.0,3750.0,3760.0
847,Y848,2307.325476368299,1730.0,1780.0,1890.0,1910.0,1960.0
848,Y849,2820.8765910885,3080.0,3180.0,3240.0,3310.0,3350.0
849,Y850,8444.494476792152,7580.0,7680.0,7760.0,7890.0,8060.0
850,Y851,2725.1234180475585,2910.0,2990.0,2990.0,3010.0,3100.0
851,Y852,1408.6322738247711,1217.0,1225.0,1246.0,1247.0,1269.0
852,Y853,4552.40727858387,4330.0,4340.0,4410.0,4460.0,4480.0
853,Y854,5077.358899984701,4686.06,4331.26,4597.44,4951.34,6217.27
854,Y855,3241.6627132786844,2627.99,2556.52,2693.44,2575.83,2662.47
855,Y856,10097.218464660582,9122.0,9413.2,8413.1,8540.1,8329.9
856,Y857,3830.1533441220968,2270.0,2320.0,2330.0,2350.0,2450.0
857,Y858,2804.0995227627423,1661.8,1630.4,1674.0,1695.2,1718.3
858,Y859,2038.421048997709,1090.0,1053.0,1035.0,1022.0,1018.0
859,Y860,2485.3044461653835,1653.08,1648.67,1648.56,1649.57,1648.01
860,Y861,1295.328115757105,1264.86,1261.86,1264.07,1264.3,1265.17
861,Y862,3243.063646962598,1719.96,1754.35,1794.34,1826.49,1851.97
862,Y863,6752.376470781747,6357.99,6493.18,6594.28,6690.94,6788.89
863,Y864,2622.7334270387523,2604.0,2616.6,2609.2,2614.9,2606.6
864,Y865,6340.772363103523,6664.4,6670.0,6723.5,6798.3,6857.0
865,Y866,2280.568161910947,2690.97,2743.39,2815.96,2891.47,2986.12
866,Y867,11462.0,11678.7,11910.6,12200.2,12541.8,12891.1
867,Y868,3489.0646605456177,4000.0,4280.0,4510.0,4630.0,4660.0
868,Y869,13095.850220482114,12977.8,13032.6,13065.3,13010.3,12968.2
869,Y870,3625.213361985258,3670.0,3800.0,3870.0,3970.0,4110.0
870,Y871,3332.0768339064966,3380.0,3500.0,3640.0,3690.0,3740.0
871,Y872,3209.0620024311547,3230.9,3244.0,3275.9,3291.1,3287.4
872,Y873,2140.166291226245,3193.75,3245.03,3303.4,3381.76,3463.12
873,Y874,3375.123737298708,3147.7,4716.8,4519.8,5246.2,4950.2
874,Y875,1257.8390939830456,1437.888,1474.547,1516.423,1529.371,1620.523
875,Y876,6722.171432123428,6250.64,6260.0,6349.65,6226.84,6610.1
876,Y877,2500.5744600876797,2160.82,2529.04,3866.69,3662.63,3773.29
877,Y878,1279.5,2023.39,2051.1,2100.0,2141.92,2237.18
878,Y879,8253.646443796228,7705.772,8062.639,8735.455,9004.192,9633.031
879,Y880,2541.904761082499,1874.9,1544.9,1602.7,1620.5,1669.0
880,Y881,4596.106041202714,3369.0,3676.0,3558.0,3709.0,3267.0
881,Y882,2451.9549914519416,1331.0,1384.0,1420.0,1454.0,1527.0
882,Y883,6080.6597715706885,4980.0,5190.0,5350.0,5500.0,5610.0
883,Y884,3593.1478545890045,2676.0,2768.0,2859.0,2965.0,3079.0
884,Y885,3285.184087277548,2920.36,2961.44,2971.16,2931.22,3359.82
885,Y886,3573.8224663082974,1570.0,1560.0,1590.0,1700.0,1770.0
886,Y887,2140.1581791457857,1196.0,1222.0,1273.0,1321.0,1364.0
887,Y888,4637.375548771662,3846.4,3871.1,3924.3,3979.7,4052.2
888,Y889,7538.13,7627.01,8434.26,8686.19,9003.51,9404.13
889,Y890,1724.6,1746.8,1783.6,1816.8,1857.7,1879.3
890,Y891,2011.1824642886563,1212.49,1216.01,1221.65,1234.19,1254.67
891,Y892,1902.5988312515365,1224.82,1229.42,1231.97,1231.59,1241.08
892,Y893,9018.701619287516,7952.72,8077.76,8191.73,8315.61,8423.04
893,Y894,2802.56,2834.2,2860.98,2898.99,2950.39,2994.53
894,Y895,5504.474439991346,4717.37,4850.04,4995.74,5190.54,5375.59
895,Y896,2477.297284171702,1666.9,1645.5,1642.8,1644.8,1665.9
896,Y897,3934.2900644902943,3800.0,6800.0,4800.0,7200.0,4300.0
897,Y898,6021.548596202641,4600.0,4400.0,12500.0,8200.0,8200.0
898,Y899,1204.342593271691,460.0,530.0,670.0,380.0,440.0
899,Y900,5840.2671674686635,4500.0,4800.0,4000.0,3700.0,4800.0
900,Y901,710.0,575.0,688.0,534.0,538.0,500.0
901,Y902,2815.8638177541484,1111.0,1309.0,1688.0,1518.0,1378.0
902,Y903,2656.538436963727,723.0,954.0,1166.0,1325.0,1319.0
903,Y904,5195.695358408233,3000.0,3100.0,5100.0,4700.0,3600.0
904,Y905,3534.7087937831475,919.0,1389.0,1793.0,1693.0,1650.0
905,Y906,2808.309970040726,540.0,570.0,850.0,1060.0,1300.0
906,Y907,3070.561427068216,700.0,1490.0,2290.0,2450.0,2950.0
907,Y908,4718.279954292403,2400.0,5000.0,2600.0,1700.0,2800.0
908,Y909,2228.613009689387,1020.0,804.0,743.0,781.0,799.0
909,Y910,4527.92168969907,2100.0,2000.0,4800.0,1400.0,1200.0
910,Y911,6160.195485719433,4500.0,4400.0,4100.0,4300.0,6300.0
911,Y912,5423.03501978036,3600.0,3500.0,4800.0,3200.0,3100.0
912,Y913,3284.39452476414,1640.0,2020.0,2760.0,2680.0,3120.0
913,Y914,4040.4417391362144,2400.0,2300.0,1800.0,2800.0,3000.0
914,Y915,7688.233673289774,6300.0,6300.0,10100.0,5600.0,9500.0
915,Y916,1407.6891331710335,356.0,389.0,486.0,487.0,578.0
916,Y917,1978.0910989824692,481.0,479.0,607.0,489.0,472.0
917,Y918,2105.334950420315,771.0,993.0,2028.0,2731.0,2296.0
918,Y919,2100.9572079112763,850.0,650.0,780.0,800.0,750.0
919,Y920,960.0,750.0,690.0,980.0,780.0,1100.0
920,Y921,9403.891370561681,8800.0,6200.0,6900.0,7200.0,5500.0
921,Y922,5416.3140621498005,3410.0,2980.0,4310.0,4790.0,3920.0
922,Y923,1180.0,1360.0,1100.0,1760.0,1790.0,2220.0
923,Y924,3727.094880233394,2700.0,2700.0,3600.0,2700.0,2700.0
924,Y925,4433.869337287109,3600.0,7500.0,3900.0,3500.0,3100.0
925,Y926,1478.9189850048854,510.0,360.0,440.0,330.0,380.0
926,Y927,2901.935514227813,1420.0,1530.0,2880.0,3650.0,4360.0
927,Y928,5739.880437533941,3800.0,2800.0,3800.0,2600.0,2600.0
928,Y929,3687.9651649868483,1200.0,1800.0,2900.0,1600.0,3500.0
929,Y930,3897.98224382259,1590.0,2620.0,3390.0,3130.0,3390.0
930,Y931,3210.902599761576,780.0,950.0,450.0,400.0,600.0
931,Y932,5052.283987456479,2700.0,3500.0,2500.0,2200.0,6400.0
932,Y933,2843.3643522072325,1350.0,1590.0,2880.0,2820.0,3500.0
933,Y934,3835.0887821749384,860.0,350.0,600.0,660.0,490.0
934,Y935,7264.428850646115,5150.0,7070.0,8990.0,7830.0,7020.0
935,Y936,2682.691098566577,797.0,850.0,1014.0,997.0,989.0
936,Y937,2870.8298838907053,1610.0,2130.0,3700.0,2940.0,3490.0
937,Y938,3052.3815872188657,1940.0,2570.0,1940.0,2140.0,1950.0
938,Y939,1825.2384222303544,860.0,790.0,1240.0,790.0,960.0
939,Y940,1729.3052864658698,980.0,840.0,1100.0,1100.0,940.0
940,Y941,4553.067250067887,3200.0,2300.0,2800.0,4100.0,2600.0
941,Y942,10017.728949854241,8760.0,8810.0,11050.0,12700.0,14060.0
942,Y943,5936.283743717096,4700.0,5900.0,6300.0,7100.0,7600.0
943,Y944,2520.0,1790.0,1880.0,2100.0,2620.0,2990.0
944,Y945,6937.74139980515,6900.0,9600.0,10900.0,10900.0,12700.0
945,Y946,2498.508498752425,1500.0,1700.0,1900.0,1100.0,9100.0
946,Y947,1515.9459300104227,1630.0,2370.0,1980.0,1950.0,1940.0
947,Y948,1773.7144988473678,1420.0,1320.0,1610.0,2360.0,2700.0
948,Y949,877.8904396064971,580.0,760.0,890.0,570.0,3170.0
949,Y950,876.0,860.0,1220.0,1112.0,946.0,1003.0
950,Y951,1656.0,1591.0,1935.0,1967.0,2543.0,2986.0
951,Y952,6451.153942641086,6831.6,6849.7,6934.1,6979.8,7069.9
952,Y953,2316.1011999132575,2556.39,2600.15,2638.61,2670.18,2697.21
953,Y954,1074.1708828549474,1868.0,2408.0,2877.0,3826.0,3830.0
954,Y955,8146.918214570023,9020.0,9430.0,10060.0,10710.0,11530.0
955,Y956,8252.964496830866,9170.0,9390.0,9610.0,9850.0,10130.0
956,Y957,9097.515800926212,10710.0,11190.0,11650.0,11950.0,12370.0
957,Y958,1933.512917682094,1960.0,2000.0,2000.0,2010.0,2050.0
958,Y959,8705.738197524775,9430.0,9500.0,9610.0,9860.0,10120.0
959,Y960,1107.1603455448633,1720.0,1740.0,1800.0,1880.0,2010.0
960,Y961,682.7453674539601,1240.0,1200.0,1240.0,1320.0,1360.0
961,Y962,2182.865274781142,2060.0,2130.0,2160.0,2140.0,2180.0
962,Y963,3852.2179580800907,3120.0,3260.0,3330.0,3460.0,3550.0
963,Y964,2774.520431964048,1961.0,2040.0,2145.0,2244.0,2390.0
964,Y965,4030.3466166074904,2666.0,2621.0,2651.0,2703.0,2771.0
965,Y966,4020.5750026447367,2790.0,2800.0,2890.0,3100.0,3310.0
966,Y967,3914.193429013561,2850.0,3660.0,3880.0,4190.0,3510.0
967,Y968,1606.6373640237684,796.0,1369.0,1540.0,1222.0,1423.0
968,Y969,7841.215847157309,7900.0,5400.0,6200.0,7600.0,7900.0
969,Y970,4840.914179025911,3830.0,3990.0,4210.0,4460.0,4550.0
970,Y971,5828.197310878633,5955.6,5935.8,5919.5,5894.0,5861.2
971,Y972,3038.7498757421613,3211.9,3244.9,3219.8,3206.2,3191.4
972,Y973,2208.42589451452,2817.8,2827.2,2818.2,2806.8,2785.2
973,Y974,600.0,470.0,880.0,1420.0,1270.0,1360.0
974,Y975,1888.4785918491793,2144.8,2134.8,2164.1,2191.7,2225.3
975,Y976,9450.42013348376,9484.2,9569.1,9678.2,9736.9,9765.3
976,Y977,1528.5801877737886,958.09,965.48,961.62,959.55,962.01
977,Y978,9484.131724010042,9296.8,9304.7,9376.1,9397.9,9440.9
978,Y979,2421.918357101534,2900.0,2500.0,1900.0,2200.0,1700.0
979,Y980,-277.5086116763074,880.0,720.0,750.0,870.0,920.0
980,Y981,1897.3551849629862,4429.76,4457.28,4491.2,4508.79,4527.45
981,Y982,1713.9745182857453,2960.0,3020.0,3050.0,3090.0,3160.0
982,Y983,1917.6228205736616,3950.0,3940.0,3920.0,3970.0,3900.0
983,Y984,7479.756266430605,9210.0,9220.0,9260.0,9280.0,9320.0
984,Y985,10386.00308169747,11860.0,12070.0,11840.0,11600.0,12140.0
985,Y986,7607.282283100432,8940.0,8880.0,8820.0,8560.0,8560.0
986,Y987,9415.435717068945,10570.6,10703.0,10858.9,11039.4,11190.1
987,Y988,1422.5635923379996,2378.9,2367.6,2345.3,2344.1,2335.3
988,Y989,5198.1394538576415,5434.5,5454.3,5495.8,5574.0,5648.2
989,Y990,1150.7527674676664,1260.0,1090.0,1050.0,970.0,970.0
990,Y991,1415.0748596678118,870.0,1060.0,1190.0,1240.0,1240.0
991,Y992,2424.6601713270466,1300.0,1400.0,1500.0,1100.0,2000.0
992,Y993,4113.228144950333,3190.0,2810.0,1740.0,1900.0,1510.0
993,Y994,3225.3202987979066,445.0,644.0,794.0,1028.0,993.0
994,Y995,,800.0,1100.0,140.0,220.0,270.0
995,Y996,1271.0,758.0,1502.0,1877.0,1936.0,2112.0
996,Y997,,320.0,410.0,1420.0,1050.0,2150.0
997,Y998,2570.0,1530.0,2720.0,3780.0,4030.0,4630.0
998,Y999,,469.0,328.0,483.0,437.0,458.0
999,Y1000,,114.0,194.0,285.0,405.0,413.0
