id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1231,There Will Be Stout,American Stout,12.0,0.065,,161,Martin House Brewing Company,Fort Collins,TX
1831,Our Legacy IPA,American IPA,12.0,0.065,60.0,299,Matt Brewing Company,Durango,NY
1359,Saranac Shandy,Shandy,12.0,0.042,,299,Matt Brewing Company,Duluth,NY
1135,Our Legacy IPA,American IPA,16.0,0.065,60.0,299,Matt Brewing Company,Durango,NY
960,Saranac Golden Pilsener (2003),German Pilsener,12.0,0.051,,299,Matt Brewing Company,Duluth,NY
959,Saranac Adirondack Light (2002),Light Lager,12.0,0.045,,299,Matt Brewing Company,Duluth,NY
958,DAX Light (1998),Light Lager,12.0,0.045,,299,Matt Brewing Company,Diamond Springs,NY
957,Saranac Traditional Lager (2000),American Pale Lager,12.0,0.048,,299,Matt Brewing Company,Durango,NY
956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,12.0,0.047,,299,Matt Brewing Company,Duluth,NY
773,Blueberry Blonde Ale,American Blonde Ale,12.0,0.05,12.0,299,Matt Brewing Company,Dolores,NY
686,Saranac White IPA,American IPA,12.0,0.06,,299,Matt Brewing Company,Durango,NY
453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0,0.047,,299,Matt Brewing Company,Durango,NY
150,Saranac Pale Ale (12 oz.),English Pale Ale,12.0,0.055,,299,Matt Brewing Company,Duluth,NY
133,Saranac Pale Ale (16 oz.),English Pale Ale,16.0,0.055,,299,Matt Brewing Company,Duluth,NY
1578,Lahaina Town Brown,American Brown Ale,12.0,0.051,20.0,375,Maui Brewing Company,Cincinnati,HI
1429,Pau Hana Pilsner,Czech Pilsener,12.0,0.055,,375,Maui Brewing Company,Cincinnati,HI
1271,Lemongrass Saison,Saison / Farmhouse Ale,12.0,0.05,,375,Maui Brewing Company,Chicago,HI
713,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0,0.07,,375,Maui Brewing Company,Charlottesville,HI
712,Liquid Breadfruit,Fruit / Vegetable Beer,12.0,0.082,,375,Maui Brewing Company,Chicago,HI
690,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,0.06,24.0,375,Maui Brewing Company,Columbus,HI
547,La Perouse White,Witbier,12.0,0.05,12.0,375,Maui Brewing Company,Charlottesville,HI
435,Flyin' HI.P.Hay,American IPA,12.0,0.068,68.0,375,Maui Brewing Company,Chicago,HI
313,Mana Wheat,American Pale Wheat Ale,12.0,0.055,15.0,375,Maui Brewing Company,Cincinnati,HI
33,Bikini Blonde Lager,Munich Helles Lager,12.0,0.045,18.0,375,Maui Brewing Company,Charlottesville,HI
32,CoCoNut Porter,American Porter,12.0,0.057,30.0,375,Maui Brewing Company,Chicago,HI
31,Big Swell IPA,American IPA,12.0,0.062,65.0,375,Maui Brewing Company,Chicago,HI
1237,Pit Stop Chocolate Porter,American Porter,12.0,0.037,34.0,448,Mavericks Beer Company,Charlottesville,CA
1236,Pace Setter Belgian Style Wit,Witbier,12.0,0.037,21.0,448,Mavericks Beer Company,Bucryus,CA
1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),12.0,0.037,53.0,448,Mavericks Beer Company,Bucryus,CA
1986,Bushwhacker Cider,Cider,16.0,0.069,,254,Meckley's Cidery,Danville,MI
1985,Weim-R-Iner,Cider,16.0,0.069,,254,Meckley's Cidery,Denton,MI
1984,Cherry Bomb,Cider,16.0,0.069,,254,Meckley's Cidery,Danville,MI
2186,Tsunami IPA,American IPA,19.2,0.072,75.0,203,Mehana Brewing Co.,Hilo,HI
2185,Tsunami IPA,American IPA,12.0,0.072,75.0,203,Mehana Brewing Co.,Hilo,HI
2184,Humpback Blonde Ale,American Blonde Ale,12.0,0.042,22.0,203,Mehana Brewing Co.,Cincinnati,HI
2178,Hawaiian Crow Porter,American Porter,12.0,0.052,27.0,203,Mehana Brewing Co.,Chicago,HI
2177,Volcano Red Ale,American Amber / Red Ale,12.0,0.052,23.0,203,Mehana Brewing Co.,Columbus,HI
2176,Mauna Kea Pale Ale,American Pale Ale (APA),12.0,0.054,42.0,203,Mehana Brewing Co.,Cincinnati,HI
1508,Shark Bait,Fruit / Vegetable Beer,12.0,0.053,11.0,393,Miami Brewing Company,Chicago,FL
1507,Gator Tail Brown Ale,American Brown Ale,12.0,0.053,30.0,393,Miami Brewing Company,Chicago,FL
1506,Miami Vice IPA,American IPA,12.0,0.071,62.0,393,Miami Brewing Company,Chicago,FL
1325,Big Rod Coconut Ale,American Blonde Ale,12.0,0.053,16.0,393,Miami Brewing Company,Charlottesville,FL
174,Mickey Finn's Amber Ale,American Amber / Red Ale,12.0,0.056,,552,Mickey Finn's Brewery,Comstock Park,IL
2093,Pleasure Town,American IPA,12.0,0.063,61.0,223,Midnight Sun Brewing Company,Bucryus,AK
1814,Pleasure Town IPA,American IPA,12.0,0.063,61.0,223,Midnight Sun Brewing Company,Bucryus,AK
587,Snowshoe White Ale,Witbier,12.0,0.048,12.0,223,Midnight Sun Brewing Company,Brooklyn,AK
586,Kodiak Brown Ale,American Brown Ale,12.0,0.05,24.0,223,Midnight Sun Brewing Company,Bucryus,AK
434,Sockeye Red IPA,American IPA,12.0,0.057,70.0,223,Midnight Sun Brewing Company,Burlington,AK
2668,Habitus (2014),American Double / Imperial IPA,16.0,0.08,100.0,3,Mike Hess Brewing Company,Burlington,CA
2667,Solis,American IPA,16.0,0.075,85.0,3,Mike Hess Brewing Company,Charlottesville,CA
2666,Jucundus,Wheat Ale,16.0,0.06,24.0,3,Mike Hess Brewing Company,Bucryus,CA
2664,Habitus,American Double / Imperial IPA,16.0,0.08,100.0,3,Mike Hess Brewing Company,Burlington,CA
2663,Grazias,Cream Ale,16.0,0.063,30.0,3,Mike Hess Brewing Company,Bucryus,CA
2662,Claritas,Kölsch,16.0,0.058,28.0,3,Mike Hess Brewing Company,Brooklyn,CA
2535,Vinyl Frontier,American Double / Imperial IPA,24.0,0.083,,65,Mikerphone Brewing,Chicago,IL
2534,Disco Superfly,American IPA,24.0,0.08,,65,Mikerphone Brewing,Cincinnati,IL
2533,Misty Mountain Hop,American IPA,24.0,0.075,,65,Mikerphone Brewing,Columbus,IL
2532,One-Hit Wonderful,Belgian IPA,24.0,0.075,,65,Mikerphone Brewing,Columbus,IL
2531,En Parfaite Harmonie,Saison / Farmhouse Ale,24.0,0.065,,65,Mikerphone Brewing,Chicago,IL
2530,Daft Funk,Berliner Weissbier,24.0,0.043,8.0,65,Mikerphone Brewing,Chicago,IL
2529,Love In An Ellavator,American IPA,24.0,0.075,,65,Mikerphone Brewing,Columbus,IL
2528,Spin Doctor,American Pale Ale (APA),24.0,0.053,,65,Mikerphone Brewing,Comstock Park,IL
1612,Keeper (Current),American Pilsner,12.0,0.05,,363,Mikkeller,Eagle,PA
1611,Better Half,American IPA,12.0,0.068,,363,Mikkeller,Durango,PA
1273,SNO White Ale,Witbier,16.0,0.048,,440,MillKing It Productions,Danville,MI
365,BRIK Irish Red Ale,Irish Red Ale,16.0,0.048,,440,MillKing It Productions,Comstock Park,MI
273,AXL Pale Ale,American Pale Ale (APA),16.0,,,440,MillKing It Productions,Danville,MI
1884,Hop Freak,American Double / Imperial IPA,16.0,0.087,80.0,284,Milwaukee Brewing Company,Framingham,WI
1272,Louie's Demise Amber Ale,American Amber / Red Ale,16.0,0.051,24.0,284,Milwaukee Brewing Company,Framingham,WI
1080,Hop Happy,American IPA,16.0,0.075,51.0,284,Milwaukee Brewing Company,Framingham,WI
932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.065,20.0,284,Milwaukee Brewing Company,East Windsor,WI
776,O-Gii,Witbier,16.0,0.092,,284,Milwaukee Brewing Company,Fort Collins,WI
172,Flaming Damsel Lager (2010),Vienna Lager,16.0,0.048,18.0,284,Milwaukee Brewing Company,Edwards,WI
171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,16.0,0.051,24.0,284,Milwaukee Brewing Company,Framingham,WI
2361,Axe Head Malt Liquor,American Malt Liquor,24.0,0.099,,134,Minhas Craft Brewery,Edwards,WI
2359,Huber Bock (2014),Bock,16.0,0.054,,134,Minhas Craft Brewery,Fort Collins,WI
2358,Minhas Light (2012),Light Lager,12.0,0.04,,134,Minhas Craft Brewery,Fort Collins,WI
2282,Huber,American Pale Lager,12.0,0.05,,134,Minhas Craft Brewery,Framingham,WI
2281,Clear Creek Ice,American Pale Lager,16.0,0.062,,134,Minhas Craft Brewery,Fort Collins,WI
2280,Clear Creek Ice,American Pale Lager,12.0,0.062,,134,Minhas Craft Brewery,Fort Collins,WI
2279,Mountain Crest,American Pale Lager,16.0,0.055,,134,Minhas Craft Brewery,Framingham,WI
2278,Mountain Crest,American Pale Lager,12.0,0.055,,134,Minhas Craft Brewery,Framingham,WI
2277,Mountain Creek (2013),American Pale Lager,12.0,0.055,,134,Minhas Craft Brewery,Framingham,WI
2276,Boxer,American Adjunct Lager,24.0,0.05,,134,Minhas Craft Brewery,Fort Collins,WI
2275,Boxer Light,Light Lager,12.0,0.042,,134,Minhas Craft Brewery,Edwards,WI
2274,Boxer Ice,American Adjunct Lager,12.0,0.055,,134,Minhas Craft Brewery,Fort Collins,WI
2273,Boxer,American Adjunct Lager,12.0,0.05,,134,Minhas Craft Brewery,Fort Collins,WI
2442,Cortez Gold,Belgian Pale Ale,32.0,0.05,,98,Mission Brewery,Bucryus,CA
2441,Mission IPA,American IPA,32.0,0.068,66.0,98,Mission Brewery,Burlington,CA
1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),32.0,0.048,44.0,98,Mission Brewery,Bucryus,CA
1459,Shipwrecked Double IPA,American Double / Imperial IPA,32.0,0.092,75.0,98,Mission Brewery,Charlottesville,CA
1476,Squeaky Bike Nut Brown Ale,American Brown Ale,16.0,0.04,,399,Moab Brewery,Fort Collins,UT
902,Dead Horse Amber,American Pale Wheat Ale,16.0,0.04,,399,Moab Brewery,Edwards,UT
645,Rocket Bike American Lager,California Common / Steam Beer,16.0,0.04,,399,Moab Brewery,Fort Collins,UT
644,Johnny's American IPA,American IPA,16.0,0.04,,399,Moab Brewery,Edwards,UT
337,Boneshaker Brown Ale,English Brown Ale,24.0,0.055,,547,Moat Mountain Smoke House & Brew...,Denver,NH
336,Iron Mike Pale Ale,American Pale Ale (APA),24.0,0.056,,547,Moat Mountain Smoke House & Brew...,Diamond Springs,NH
2236,Monkadelic,American Pale Ale (APA),12.0,0.042,,189,Modern Monks Brewery,Lincoln,NE
2159,City of the Sun,American IPA,16.0,0.075,85.0,209,Modern Times Beer,Bucryus,CA
2157,Booming Rollers,American IPA,16.0,0.068,75.0,209,Modern Times Beer,Bucryus,CA
2156,Oneida,American Pale Ale (APA),16.0,0.052,50.0,209,Modern Times Beer,Burlington,CA
2154,Aurora,American Amber / Red Ale,16.0,0.067,75.0,209,Modern Times Beer,Bucryus,CA
1495,Lomaland,Saison / Farmhouse Ale,16.0,0.055,30.0,209,Modern Times Beer,San Diego,CA
1494,Fortunate Islands,American Pale Wheat Ale,16.0,0.047,46.0,209,Modern Times Beer,Burlington,CA
1493,Black House,American Stout,16.0,0.058,40.0,209,Modern Times Beer,Bucryus,CA
1492,Blazing World,American Amber / Red Ale,16.0,0.065,115.0,209,Modern Times Beer,Bucryus,CA
327,Wapiti Amber Ale,American Amber / Red Ale,12.0,0.05,,549,Mogollon Brewing Company,Charlottesville,AZ
719,Sweet Georgia Brown,American Brown Ale,16.0,0.054,,514,Monkey Paw Pub & Brewery,Charlottesville,CA
718,Rich Man's IIPA,American Double / Imperial IPA,16.0,0.087,,514,Monkey Paw Pub & Brewery,Charlottesville,CA
717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),16.0,0.058,,514,Monkey Paw Pub & Brewery,Burlington,CA
1907,Montauk Summer Ale,American Blonde Ale,12.0,0.056,28.0,276,Montauk Brewing Company,Durango,NY
1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),12.0,0.06,49.0,276,Montauk Brewing Company,Dolores,NY
1756,When Helles Freezes Over,Munich Helles Lager,12.0,0.056,18.0,326,Morgan Street Brewery,Denton,MO
1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,12.0,0.049,24.0,326,Morgan Street Brewery,Davenport,MO
1052,Honey Wheat,American Pale Wheat Ale,12.0,0.047,14.0,326,Morgan Street Brewery,Denton,MO
1051,Black Bear Dark Lager,Schwarzbier,12.0,0.046,24.0,326,Morgan Street Brewery,Danville,MO
1046,Golden Pilsner,German Pilsener,12.0,0.05,35.0,326,Morgan Street Brewery,Saint Louis,MO
2413,Cali Creamin',Cream Ale,12.0,0.052,21.0,111,Mother Earth Brew Company,Bucryus,CA
419,Second Wind Pale Ale,American Pale Ale (APA),12.0,0.05,,540,Mother Earth Brewing Company,Diamond Springs,NC
408,Sunny Haze,Hefeweizen,12.0,0.05,,540,Mother Earth Brewing Company,Diamond Springs,NC
2237,Towhead,American Blonde Ale,12.0,0.052,21.0,188,Mother's Brewing,Denver,MO
2208,Lil' Helper,American IPA,12.0,0.07,70.0,188,Mother's Brewing,Denton,MO
1952,Train Wreck,American Amber / Red Ale,16.0,0.082,,260,Mountain Town Brewing Company,Denver,MI
768,Full Moon Belgian White Ale,Witbier,12.0,0.085,,507,Mudshark Brewing Company,Brooklyn,AZ
625,Desert Magic IPA,American IPA,12.0,0.072,,507,Mudshark Brewing Company,Bucryus,AZ
326,Up River Light,Light Lager,12.0,0.042,,507,Mudshark Brewing Company,Burlington,AZ
132,Full Moon Belgian White Ale (2007),Witbier,12.0,0.085,,507,Mudshark Brewing Company,Brooklyn,AZ
131,Dry Heat Hefeweizen (2006),Hefeweizen,12.0,0.055,,507,Mudshark Brewing Company,Bucryus,AZ
1598,Mustang Sixty-Six,American Amber / Red Lager,12.0,0.05,,366,Mustang Brewing Company,Eagle,OK
862,Mustang '33,American Pale Lager,12.0,0.04,,366,Mustang Brewing Company,Durango,OK
699,Session '33 (2011),American Pale Lager,12.0,0.04,,366,Mustang Brewing Company,Eagle,OK
421,Mustang Golden Ale,American Blonde Ale,12.0,0.053,10.0,366,Mustang Brewing Company,Eagle,OK
420,Washita Wheat,American Pale Wheat Ale,12.0,0.053,14.0,366,Mustang Brewing Company,Eagle,OK
2345,Gansett Light,Light Lager,16.0,0.037,10.0,143,Narragansett Brewing Company,Providence,RI
2224,Bohemian Pils,American Pilsner,16.0,0.052,30.0,143,Narragansett Brewing Company,Durango,RI
1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16.0,0.053,30.0,143,Narragansett Brewing Company,Duluth,RI
1291,Narragansett Bohemian Pilsner,German Pilsener,16.0,0.086,35.0,143,Narragansett Brewing Company,Eagle,RI
1093,Narragansett Summer Ale,American Pale Wheat Ale,12.0,0.042,24.0,143,Narragansett Brewing Company,East Windsor,RI
580,Narragansett Cream Ale,Cream Ale,16.0,0.05,22.0,143,Narragansett Brewing Company,Eagle,RI
403,Narragansett Summer Ale,American Pale Wheat Ale,16.0,0.042,24.0,143,Narragansett Brewing Company,Eagle,RI
316,Narragansett Porter,American Porter,16.0,0.07,22.0,143,Narragansett Brewing Company,Eagle,RI
315,Narragansett Bock,Bock,16.0,0.065,32.0,143,Narragansett Brewing Company,Eagle,RI
314,Narragansett Fest Lager,Märzen / Oktoberfest,16.0,0.055,15.0,143,Narragansett Brewing Company,Durango,RI
1537,Undun Blonde Ale,American Blonde Ale,16.0,0.053,,387,Natian Brewery,East Windsor,OR
1536,CuDa Cascadian Dark Ale,American Black Ale,16.0,0.074,,387,Natian Brewery,Durango,OR
1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16.0,0.085,86.0,387,Natian Brewery,Eagle,OR
747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16.0,0.085,86.0,387,Natian Brewery,Eagle,OR
746,CuDa Cascadian Dark Ale (2012),American Black Ale,16.0,0.074,,387,Natian Brewery,Durango,OR
654,Undun Blonde Ale (2012),American Blonde Ale,16.0,0.053,,387,Natian Brewery,East Windsor,OR
1705,Wick For Brains,Pumpkin Ale,12.0,0.061,11.0,337,Nebraska Brewing Company,Diamond Springs,NE
1148,Nebraska India Pale Ale,American IPA,12.0,0.065,65.0,337,Nebraska Brewing Company,Dolores,NE
1147,EOS Hefeweizen,Hefeweizen,12.0,0.048,10.0,337,Nebraska Brewing Company,Papillion,NE
1146,Brunette Nut Brown Ale,English Brown Ale,12.0,0.048,15.0,337,Nebraska Brewing Company,Denver,NE
1145,Cardinal Pale Ale,American Pale Ale (APA),12.0,0.057,29.0,337,Nebraska Brewing Company,Denver,NE
1758,County Line IPA,American IPA,12.0,0.066,,325,Neshaminy Creek Brewing Company,Durango,PA
1757,Trauger Pilsner,German Pilsener,12.0,0.048,,325,Neshaminy Creek Brewing Company,Eagle,PA
2475,Slow Ride,American IPA,12.0,0.045,40.0,82,New Belgium Brewing Company,Chicago,CO
2230,Ranger IPA,American IPA,12.0,0.065,70.0,82,New Belgium Brewing Company,Charlottesville,CO
1987,Shift,American Pale Lager,12.0,0.05,29.0,82,New Belgium Brewing Company,Charlottesville,CO
1978,1554 Black Lager,Euro Dark Lager,12.0,0.056,21.0,82,New Belgium Brewing Company,Bucryus,CO
1975,Blue Paddle,Czech Pilsener,12.0,0.048,,82,New Belgium Brewing Company,Bucryus,CO
1737,California Route,American Amber / Red Lager,12.0,0.055,,82,New Belgium Brewing Company,Burlington,CO
1707,Snapshot,American Pale Wheat Ale,16.0,0.052,,82,New Belgium Brewing Company,Charlottesville,CO
1690,Sunshine Wheat Beer,American Pale Wheat Ale,12.0,0.048,,82,New Belgium Brewing Company,Chicago,CO
1586,Fat Tire Amber Ale,American Amber / Red Ale,12.0,0.052,18.0,82,New Belgium Brewing Company,Burlington,CO
952,Shift (1),American Pale Lager,12.0,0.05,29.0,82,New Belgium Brewing Company,Charlottesville,CO
748,Fat Tire Amber Ale (2011),American Amber / Red Ale,12.0,0.052,18.0,82,New Belgium Brewing Company,Burlington,CO
578,Shift,American Pale Lager,16.0,0.05,29.0,82,New Belgium Brewing Company,Charlottesville,CO
564,Ranger IPA,American IPA,16.0,0.065,70.0,82,New Belgium Brewing Company,Charlottesville,CO
563,Fat Tire Amber Ale,American Amber / Red Ale,16.0,0.052,18.0,82,New Belgium Brewing Company,Burlington,CO
115,Ranger IPA (Current),American IPA,12.0,0.065,70.0,82,New Belgium Brewing Company,Charlottesville,CO
72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,12.0,0.048,,82,New Belgium Brewing Company,Chicago,CO
71,Fat Tire Amber Ale (2008),American Amber / Red Ale,12.0,0.052,18.0,82,New Belgium Brewing Company,Burlington,CO
1417,Weiss Trash Culture,Berliner Weissbier,12.0,0.034,6.0,410,New England Brewing Company,Chicago,CT
885,Sea Hag IPA,American IPA,12.0,0.062,,410,New England Brewing Company,Chicago,CT
884,Elm City Pilsner,American Pilsner,12.0,0.05,,410,New England Brewing Company,Burlington,CT
757,Atlantic Amber Ale (2004),American Amber / Red Ale,12.0,0.05,,410,New England Brewing Company,Burlington,CT
568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,12.0,0.09,,410,New England Brewing Company,Burlington,CT
320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12.0,0.088,85.0,410,New England Brewing Company,Woodbridge,CT
43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16.0,0.09,,410,New England Brewing Company,Woodbridge,CT
42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,16.0,0.088,85.0,410,New England Brewing Company,Charlottesville,CT
41,Elm City Lager (2007),American Pilsner,12.0,0.05,,410,New England Brewing Company,Burlington,CT
40,Atlantic Amber Ale (2007),American Amber / Red Ale,12.0,0.05,,410,New England Brewing Company,Burlington,CT
39,Sea Hag IPA (Current),American IPA,12.0,0.062,,410,New England Brewing Company,Chicago,CT
2272,Rebirth Pale Ale,American Pale Ale (APA),12.0,0.05,,174,New Orleans Lager & Ale Brewing ...,Danville,LA
1582,Irish Channel Stout,American Stout,16.0,0.068,,174,New Orleans Lager & Ale Brewing ...,Comstock Park,LA
1114,MechaHopzilla,American Double / Imperial IPA,16.0,0.088,,174,New Orleans Lager & Ale Brewing ...,Danville,LA
486,Hopitoulas IPA,American IPA,16.0,0.065,,174,New Orleans Lager & Ale Brewing ...,Comstock Park,LA
485,NOLA Brown Ale,English Dark Mild Ale,12.0,0.039,,174,New Orleans Lager & Ale Brewing ...,Comstock Park,LA
484,NOLA Blonde Ale,American Blonde Ale,12.0,0.049,,174,New Orleans Lager & Ale Brewing ...,Danville,LA
2043,Skylight,Dunkelweizen,12.0,0.056,20.0,241,New Republic Brewing Company,Edwards,TX
2042,Kadigan,American Blonde Ale,12.0,0.056,30.0,241,New Republic Brewing Company,Edwards,TX
2041,Dammit Jim!,American Amber / Red Ale,12.0,0.052,50.0,241,New Republic Brewing Company,Edwards,TX
646,Nut Brown Ale,English Brown Ale,12.0,0.054,,518,New South Brewing Company,East Windsor,SC
165,White Ale,Witbier,12.0,0.046,,518,New South Brewing Company,East Windsor,SC
2050,Cream Ale,Cream Ale,12.0,0.042,35.0,238,Newburgh Brewing Company,Dolores,NY
915,Green Head IPA,American IPA,12.0,0.072,,495,Newburyport Brewing Company,Danville,MA
914,Plum Island Belgian White,Witbier,12.0,0.054,,495,Newburyport Brewing Company,Comstock Park,MA
913,Newburyport Pale Ale,American Pale Ale (APA),12.0,0.055,,495,Newburyport Brewing Company,Danville,MA
1811,Marblehead,American Amber / Red Ale,16.0,0.055,,305,Night Shift Brewing,Danville,MA
1622,Jam Session,American Pale Ale (APA),16.0,0.051,31.0,359,NoDa Brewing Company,Denver,NC
1621,Hop Drop 'N Roll IPA,American IPA,16.0,0.072,80.0,359,NoDa Brewing Company,Denver,NC
1307,Paleo IPA,English India Pale Ale (IPA),12.0,0.06,,431,North Country Brewing Company,Eagle,PA
1306,Buck Snort Stout,American Stout,12.0,0.061,,431,North Country Brewing Company,Durango,PA
1305,Station 33 Firehouse Red,Irish Red Ale,12.0,0.055,,431,North Country Brewing Company,Eagle,PA
1304,Slimy Pebble Pils,German Pilsener,12.0,0.045,,431,North Country Brewing Company,Eagle,PA
2692,Get Together,American IPA,16.0,0.045,50.0,0,NorthGate Brewing,Davenport,MN
2691,Maggie's Leap,Milk / Sweet Stout,16.0,0.049,26.0,0,NorthGate Brewing,Danville,MN
2690,Wall's End,English Brown Ale,16.0,0.048,19.0,0,NorthGate Brewing,Denton,MN
2689,Pumpion,Pumpkin Ale,16.0,0.06,38.0,0,NorthGate Brewing,Davenport,MN
2688,Stronghold,American Porter,16.0,0.06,25.0,0,NorthGate Brewing,Denton,MN
2687,Parapet ESB,Extra Special / Strong Bitter (ESB),16.0,0.056,47.0,0,NorthGate Brewing,Davenport,MN
1854,Blue Boots IPA,American IPA,16.0,0.069,,293,Northampton Brewery,Northamtpon,MA
1227,Hoppy Bitch IPA,American IPA,16.0,0.063,,450,Northwest Brewing Company,Fort Collins,WA
1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),16.0,0.063,42.0,450,Northwest Brewing Company,Gary,WA
541,Walter's Premium Pilsener Beer,German Pilsener,12.0,0.045,,529,Northwoods Brewpub,Framingham,WI
109,Floppin' Crappie,American Pale Wheat Ale,12.0,0.045,,529,Northwoods Brewpub,Framingham,WI
1917,Left of the Dial IPA,American IPA,12.0,0.043,,271,Notch Brewing Company,Danville,MA
1190,Notch Session Pils,Czech Pilsener,12.0,0.04,,271,Notch Brewing Company,Danville,MA
1264,O'Fallon Pumpkin Beer,Pumpkin Ale,12.0,0.055,,442,O'Fallon Brewery,Davenport,MO
1258,5 Day IPA,American IPA,12.0,0.061,66.0,442,O'Fallon Brewery,Davenport,MO
128,O'Fallon Wheach,Fruit / Vegetable Beer,12.0,0.051,7.0,442,O'Fallon Brewery,Denton,MO
2331,Watershed IPA,American IPA,12.0,0.067,70.0,150,Oakshire Brewing,East Windsor,OR
1669,Oakshire Amber Ale,American Amber / Red Ale,12.0,0.054,24.0,150,Oakshire Brewing,Eagle,OR
1668,Overcast Espresso Stout,American Stout,12.0,0.058,27.0,150,Oakshire Brewing,Eagle,OR
999,Watershed IPA (2013),American IPA,12.0,0.067,70.0,150,Oakshire Brewing,East Windsor,OR
2247,Lake Monster,Baltic Porter,16.0,0.082,25.0,184,Oasis Texas Brewing Company,Edwards,TX
2071,London Homesick Ale,English Bitter,12.0,0.049,27.0,184,Oasis Texas Brewing Company,East Windsor,TX
2070,Luchesa Lager,Keller Bier / Zwickel Bier,12.0,0.048,35.0,184,Oasis Texas Brewing Company,Austin,TX
2069,Slow Ride,American Pale Ale (APA),12.0,0.048,35.0,184,Oasis Texas Brewing Company,Fort Collins,TX
2192,Occidental Hefeweizen,American Pale Wheat Ale,16.0,0.047,,200,Occidental Brewing Company,Eagle,OR
1130,Occidental Dunkel,Dunkelweizen,16.0,0.051,,200,Occidental Brewing Company,Durango,OR
1129,Occidental Altbier,Altbier,16.0,0.05,,200,Occidental Brewing Company,Eagle,OR
1081,Occidental Kölsch,Kölsch,16.0,0.045,,200,Occidental Brewing Company,Durango,OR
2335,Perpetual Darkness,Belgian Strong Dark Ale,12.0,0.092,72.0,148,Odyssey Beerwerks,Charlottesville,CO
2334,Clan Warrior,Scotch Ale / Wee Heavy,12.0,0.087,29.0,148,Odyssey Beerwerks,Bucryus,CO
2333,Psycho Penguin Vanilla Porter,American Porter,12.0,0.054,36.0,148,Odyssey Beerwerks,Charlottesville,CO
1721,Heliocentric Hefeweizen,Hefeweizen,12.0,0.047,,148,Odyssey Beerwerks,Burlington,CO
1720,Ghose Drifter Pale Ale,American Pale Ale (APA),12.0,0.051,,148,Odyssey Beerwerks,Burlington,CO
1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),12.0,0.051,,148,Odyssey Beerwerks,Burlington,CO
1430,Helios Hefeweizen (2013),Hefeweizen,12.0,0.047,,148,Odyssey Beerwerks,Burlington,CO
1059,The Hole in Hadrian's Wall,Scottish Ale,16.0,0.095,19.0,471,Okoboji Brewing Company,Cincinnati,IA
1058,33 Select Brown Ale,American Brown Ale,16.0,0.065,26.0,471,Okoboji Brewing Company,Chicago,IA
603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.06,29.0,471,Okoboji Brewing Company,Chicago,IA
602,Boji Blue Pale Ale,American Pale Ale (APA),16.0,0.05,45.0,471,Okoboji Brewing Company,Chicago,IA
601,Winter Games Select #32 Stout,American Stout,16.0,0.057,26.0,471,Okoboji Brewing Company,Columbus,IA
600,Boji Beach Golden Rye Ale,Rye Beer,16.0,0.05,23.0,471,Okoboji Brewing Company,Charlottesville,IA
1828,Hopsmith Pale Lager,American Pale Lager,16.0,0.06,,301,Old Forge Brewing Company,Eagle,PA
1487,Falling Down Brown Ale,American Brown Ale,16.0,0.065,65.0,301,Old Forge Brewing Company,Eagle,PA
1486,Resolution Rye Stout,American Stout,16.0,0.068,,301,Old Forge Brewing Company,Eagle,PA
1485,Plowshare Porter,American Porter,16.0,0.055,,301,Old Forge Brewing Company,Eagle,PA
1394,Old Forge Pumpkin Ale,Pumpkin Ale,16.0,0.046,20.0,301,Old Forge Brewing Company,Durango,PA
1381,Endless Sun Ale,American Pale Wheat Ale,16.0,0.045,,301,Old Forge Brewing Company,Durango,PA
900,Celestial Blonde Ale,American Blonde Ale,16.0,0.065,,301,Old Forge Brewing Company,Durango,PA
891,Overbite IPA,American IPA,16.0,0.075,,301,Old Forge Brewing Company,Eagle,PA
509,T-Rail Pale Ale,American Pale Ale (APA),16.0,0.055,,301,Old Forge Brewing Company,East Windsor,PA
508,Endless Summer Ale (2011),American Pale Wheat Ale,16.0,0.048,,301,Old Forge Brewing Company,Danville,PA
