date,p,T,Tpot,Tdew,rh,Vpmax,Vpact,Vpdef,sh,H2OC,rho,wv,maxwv,wd,rain,raining,SWDR,PAR,maxPAR,Tlog,OT
2020/1/3 0:00,998.45,0.88,274.16,-1.22,85.8,6.51,5.59,0.92,3.49,5.59,1266.56,1.49,2.48,56.56,0.0,0,0.0,0.0,0.0,11.55,434.9
2020/1/3 0:10,998.39,0.93,274.21,-1.14,86.0,6.53,5.62,0.91,3.51,5.63,1266.24,1.19,2.4,80.2,0.0,0,0.0,0.0,0.0,11.56,436.4
2020/1/3 0:20,998.25,0.88,274.17,-1.2,85.9,6.51,5.59,0.92,3.49,5.6,1266.3,1.06,2.02,152.1,0.0,0,0.0,0.0,0.0,11.53,437.0
2020/1/3 0:30,998.07,0.69,274.0,-1.28,86.6,6.42,5.56,0.86,3.47,5.57,1266.97,0.49,1.28,336.5,0.0,0,0.0,0.0,0.0,11.5,
2020/1/3 0:40,997.99,0.74,274.06,-1.14,87.2,6.44,5.62,0.82,3.51,5.63,1266.59,1.1,1.66,4.63,0.0,0,0.0,0.0,0.0,11.48,435.2
2020/1/3 0:50,998.01,0.92,274.24,-0.91,87.5,6.53,5.71,0.82,3.57,5.73,1265.74,0.69,1.3,1.4,0.0,0,0.0,0.0,0.0,11.46,433.5
2020/1/3 1:00,997.93,1.42,274.74,-0.56,86.6,6.77,5.86,0.91,3.66,5.88,1263.26,1.18,1.72,187.1,0.0,0,0.0,0.0,0.0,11.44,433.3
2020/1/3 1:10,997.77,1.67,275.01,-0.4,86.0,6.9,5.93,0.97,3.7,5.94,1261.87,2.45,3.61,190.1,0.0,0,0.0,0.0,0.0,11.45,432.2
2020/1/3 1:20,997.67,1.9,275.24,-0.28,85.4,7.01,5.98,1.02,3.74,6.0,1260.68,2.8,3.53,188.3,0.0,0,0.0,0.0,0.0,11.51,431.2
2020/1/3 1:30,997.57,1.99,275.34,-0.25,85.0,7.05,6.0,1.06,3.75,6.01,1260.11,2.61,3.69,193.3,0.0,0,0.0,0.0,0.0,11.59,430.9
2020/1/3 1:40,997.41,2.01,275.38,-0.23,85.0,7.06,6.0,1.06,3.75,6.02,1259.83,2.38,3.49,196.6,0.0,0,0.0,0.0,0.0,11.68,430.3
2020/1/3 1:50,997.26,2.08,275.45,-0.19,84.9,7.1,6.02,1.07,3.77,6.04,1259.33,2.13,3.17,193.5,0.0,0,0.0,0.0,0.0,11.76,430.2
2020/1/3 2:00,997.14,1.96,275.34,-0.27,85.1,7.04,5.99,1.05,3.74,6.0,1259.75,3.7,4.77,194.7,0.0,0,0.0,0.0,0.0,11.85,431.1
2020/1/3 2:10,997.01,1.78,275.17,-0.33,85.8,6.95,5.96,0.99,3.73,5.98,1260.41,3.61,4.67,185.6,0.0,0,0.0,0.0,0.0,11.92,431.2
2020/1/3 2:20,997.04,1.63,275.03,-0.37,86.5,6.88,5.95,0.93,3.72,5.96,1261.11,3.68,4.55,184.8,0.0,0,0.0,0.0,0.0,11.95,431.3
2020/1/3 2:30,996.96,1.54,274.94,-0.42,86.7,6.83,5.92,0.91,3.7,5.94,1261.44,3.85,5.13,184.0,0.0,0,0.0,0.0,0.0,11.95,431.4
2020/1/3 2:40,996.86,1.57,274.98,-0.32,87.2,6.84,5.97,0.88,3.73,5.99,1261.16,3.99,5.17,183.2,0.0,0,0.0,0.0,0.0,11.92,430.5
2020/1/3 2:50,996.71,1.74,275.16,-0.24,86.6,6.93,6.0,0.93,3.75,6.02,1260.18,3.13,5.33,182.4,0.0,0,0.0,0.0,0.0,11.88,430.2
2020/1/3 3:00,996.73,1.92,275.34,-0.02,86.9,7.02,6.1,0.92,3.82,6.12,1259.32,3.21,4.85,189.8,0.0,0,0.0,0.0,0.0,11.84,429.6
2020/1/3 3:10,996.59,2.38,275.8,0.19,85.4,7.25,6.19,1.06,3.87,6.21,1257.03,4.06,6.13,184.6,0.0,0,0.0,0.0,0.0,11.85,428.8
2020/1/3 3:20,996.44,2.65,276.09,0.41,85.1,7.4,6.29,1.1,3.94,6.32,1255.53,5.42,7.31,195.0,0.0,0,0.0,0.0,0.0,11.89,428.4
2020/1/3 3:30,996.37,2.95,276.4,0.57,84.3,7.55,6.37,1.19,3.98,6.39,1254.06,5.63,7.89,202.7,0.0,0,0.0,0.0,0.0,11.93,427.5
2020/1/3 3:40,996.32,3.07,276.52,0.64,84.0,7.62,6.4,1.22,4.01,6.42,1253.43,4.63,8.45,203.1,0.0,0,0.0,0.0,0.0,11.98,427.9
2020/1/3 3:50,996.26,3.25,276.7,0.76,83.7,7.71,6.46,1.26,4.04,6.48,1252.53,5.04,8.61,204.2,0.0,0,0.0,0.0,0.0,12.02,428.1
2020/1/3 4:00,996.14,3.05,276.52,0.54,83.5,7.61,6.35,1.26,3.98,6.38,1253.3,3.14,4.41,178.4,0.0,0,0.0,0.0,0.0,12.07,429.2
2020/1/3 4:10,996.12,2.87,276.33,0.54,84.6,7.51,6.35,1.16,3.98,6.38,1254.13,2.67,5.93,180.2,0.0,0,0.0,0.0,0.0,12.13,429.4
2020/1/3 4:20,996.04,2.84,276.31,0.53,84.7,7.49,6.35,1.15,3.97,6.37,1254.17,3.34,5.57,190.7,0.0,0,0.0,0.0,0.0,12.23,430.2
2020/1/3 4:30,995.89,2.9,276.39,0.66,85.1,7.53,6.41,1.12,4.01,6.43,1253.65,4.67,8.17,189.1,0.0,0,0.0,0.0,0.0,12.33,430.1
2020/1/3 4:40,995.81,2.95,276.44,0.71,85.1,7.55,6.43,1.13,4.03,6.46,1253.31,4.52,6.03,194.1,0.0,0,0.0,0.0,0.0,12.39,430.7
2020/1/3 4:50,995.67,3.14,276.64,0.88,85.1,7.65,6.51,1.14,4.08,6.54,1252.27,5.2,8.05,204.2,0.0,0,0.0,0.0,0.0,12.43,430.6
2020/1/3 5:00,995.58,3.26,276.77,0.97,84.9,7.72,6.56,1.17,4.11,6.58,1251.57,4.98,6.43,207.3,0.0,0,0.0,0.0,0.0,12.43,430.4
2020/1/3 5:10,995.53,3.27,276.79,0.99,84.9,7.73,6.56,1.17,4.11,6.59,1251.45,3.9,6.41,199.4,0.0,0,0.0,0.0,0.0,12.42,430.9
2020/1/3 5:20,995.54,3.27,276.78,1.0,85.0,7.73,6.57,1.16,4.11,6.6,1251.46,2.9,3.85,194.4,0.0,0,0.0,0.0,0.0,12.43,431.1
2020/1/3 5:30,995.5,3.11,276.63,0.76,84.5,7.64,6.46,1.18,4.04,6.49,1252.19,3.41,4.57,175.6,0.0,0,0.0,0.0,0.0,12.47,432.0
2020/1/3 5:40,995.45,2.5,276.02,0.39,85.9,7.31,6.28,1.03,3.93,6.31,1255.0,3.65,5.21,175.7,0.0,0,0.0,0.0,0.0,12.54,433.8
2020/1/3 5:50,995.42,2.32,275.84,0.39,87.0,7.22,6.28,0.94,3.93,6.31,1255.78,3.83,4.85,171.8,0.0,0,0.0,0.0,0.0,12.61,433.9
2020/1/3 6:00,995.36,2.33,275.85,0.44,87.3,7.23,6.31,0.92,3.95,6.34,1255.64,4.12,5.53,175.1,0.0,0,0.0,0.0,0.0,12.66,434.1
2020/1/3 6:10,995.35,2.44,275.96,0.54,87.2,7.28,6.35,0.93,3.98,6.38,1255.1,3.68,5.85,180.0,0.0,0,0.0,0.0,0.0,12.69,433.9
2020/1/3 6:20,995.33,2.57,276.1,0.52,86.3,7.35,6.34,1.01,3.97,6.37,1254.49,4.27,5.65,176.8,0.0,0,0.0,0.0,0.0,12.7,
2020/1/3 6:30,995.27,2.62,276.16,0.48,85.7,7.38,6.33,1.06,3.96,6.36,1254.17,4.29,5.85,176.0,0.0,0,0.0,0.0,0.0,12.72,433.1
2020/1/3 6:40,995.2,2.67,276.21,0.48,85.4,7.4,6.32,1.08,3.96,6.35,1253.88,3.71,6.01,178.0,0.0,0,0.0,0.0,0.0,12.73,433.1
2020/1/3 6:50,995.19,2.65,276.19,0.49,85.6,7.39,6.33,1.06,3.96,6.36,1253.96,3.54,5.09,179.4,0.0,0,0.0,0.0,0.0,12.73,433.7
2020/1/3 7:00,995.16,2.62,276.17,0.53,86.0,7.38,6.35,1.03,3.98,6.38,1254.03,3.54,4.53,177.3,0.0,0,0.0,0.0,0.0,12.76,433.9
2020/1/3 7:10,995.13,2.66,276.21,0.56,86.0,7.4,6.36,1.04,3.99,6.39,1253.81,3.59,4.61,178.0,0.0,0,0.0,0.0,0.0,12.8,434.5
2020/1/3 7:20,995.06,2.71,276.26,0.63,86.1,7.43,6.4,1.03,4.01,6.43,1253.47,4.64,5.93,174.1,0.0,0,0.0,0.0,0.0,12.85,433.4
2020/1/3 7:30,995.01,2.8,276.35,0.63,85.6,7.47,6.4,1.08,4.01,6.43,1253.02,3.9,5.25,169.5,0.0,0,0.0,0.0,0.0,12.89,433.8
2020/1/3 7:40,994.84,2.88,276.45,0.68,85.4,7.52,6.42,1.1,4.02,6.45,1252.42,3.69,5.01,172.7,0.0,0,0.0,0.0,0.0,12.92,434.3
2020/1/3 7:50,994.68,3.09,276.67,0.74,84.5,7.63,6.44,1.18,4.04,6.48,1251.28,4.3,5.45,181.9,0.0,0,0.0,0.0,0.0,12.94,433.7
2020/1/3 8:00,994.6,3.37,276.96,0.97,84.2,7.78,6.55,1.23,4.11,6.59,1249.82,4.51,6.43,196.6,0.0,0,0.0,0.0,0.0,12.97,432.9
2020/1/3 8:10,994.69,3.79,277.37,1.15,82.8,8.02,6.64,1.38,4.16,6.67,1248.02,4.82,7.67,208.5,0.0,0,0.4,1.16,1.54,13.0,432.3
2020/1/3 8:20,994.69,3.92,277.5,1.21,82.4,8.09,6.67,1.42,4.18,6.7,1247.4,4.2,5.81,198.2,0.0,0,1.01,2.9,3.47,13.03,432.3
2020/1/3 8:30,994.63,3.93,277.52,1.15,82.0,8.1,6.64,1.46,4.16,6.67,1247.31,2.67,4.45,180.6,0.0,0,1.81,5.02,8.3,13.08,433.1
2020/1/3 8:40,994.61,3.61,277.2,0.84,82.0,7.92,6.49,1.43,4.07,6.53,1248.77,3.38,5.29,162.8,0.0,0,4.02,9.85,10.81,13.15,434.4
2020/1/3 8:50,994.55,3.38,276.97,0.78,83.0,7.79,6.47,1.32,4.05,6.5,1249.76,2.42,3.65,176.7,0.0,0,4.83,11.78,13.32,13.25,435.8
2020/1/3 9:00,994.4,3.3,276.91,0.82,83.7,7.75,6.48,1.26,4.07,6.52,1249.92,2.23,3.53,175.9,0.0,0,7.24,16.99,19.69,13.35,
2020/1/3 9:10,994.25,3.47,277.08,0.93,83.4,7.84,6.54,1.3,4.1,6.57,1248.96,2.75,4.85,169.9,0.0,0,9.66,22.39,29.92,13.47,434.5
2020/1/3 9:20,994.23,3.39,277.01,0.79,83.0,7.79,6.47,1.33,4.06,6.51,1249.3,3.27,5.39,162.9,0.0,0,17.3,37.64,47.68,13.59,435.1
2020/1/3 9:30,994.33,3.27,276.88,0.79,83.7,7.73,6.47,1.26,4.06,6.5,1250.0,2.79,4.77,165.1,0.0,0,20.32,43.24,51.54,13.71,435.5
2020/1/3 9:40,994.24,3.27,276.89,0.84,84.0,7.73,6.49,1.24,4.07,6.53,1249.87,3.47,5.33,156.8,0.0,0,15.9,35.33,41.31,13.81,435.4
2020/1/3 9:50,994.12,3.29,276.91,0.87,84.1,7.74,6.51,1.23,4.08,6.55,1249.62,3.2,4.93,159.5,0.0,0,14.08,32.24,33.78,13.88,436.4
2020/1/3 10:00,994.02,3.32,276.96,0.89,84.0,7.76,6.52,1.24,4.09,6.55,1249.34,3.16,5.09,156.8,0.0,0,21.73,48.65,73.17,13.95,436.0
2020/1/3 10:10,993.94,3.41,277.05,0.95,83.9,7.8,6.55,1.26,4.11,6.59,1248.84,2.57,4.09,177.0,0.0,0,40.85,88.03,125.29,14.0,435.3
2020/1/3 10:20,993.87,3.5,277.15,1.01,83.7,7.85,6.57,1.28,4.12,6.61,1248.32,2.48,3.59,189.7,0.0,0,42.25,90.73,127.8,14.05,435.4
2020/1/3 10:30,993.78,3.57,277.22,1.06,83.6,7.89,6.6,1.29,4.14,6.64,1247.9,2.16,4.05,175.2,0.0,0,23.34,53.86,61.58,14.11,435.7
2020/1/3 10:40,993.68,3.7,277.37,1.15,83.3,7.97,6.64,1.33,4.17,6.68,1247.12,3.16,4.33,154.9,0.0,0,17.51,41.31,47.68,14.18,435.4
2020/1/3 10:50,993.76,3.91,277.56,1.26,82.8,8.08,6.69,1.39,4.2,6.74,1246.28,1.49,2.88,170.1,0.0,0,12.88,31.85,39.77,14.26,434.5
2020/1/3 11:00,993.62,4.0,277.67,1.27,82.3,8.14,6.7,1.44,4.2,6.74,1245.68,1.61,2.96,160.2,0.0,0,26.16,60.04,71.81,14.35,434.7
2020/1/3 11:10,993.48,4.1,277.78,1.35,82.2,8.19,6.74,1.46,4.23,6.78,1245.06,1.97,3.32,162.4,0.0,0,23.74,54.44,57.92,14.46,434.1
2020/1/3 11:20,993.36,4.16,277.85,1.34,81.8,8.23,6.73,1.5,4.23,6.78,1244.63,1.83,3.53,159.3,0.0,0,22.33,51.54,57.92,14.59,436.1
2020/1/3 11:30,993.19,4.2,277.9,1.41,82.0,8.25,6.77,1.49,4.25,6.81,1244.24,1.91,3.28,161.3,0.0,0,25.35,58.88,71.81,14.72,438.9
2020/1/3 11:40,992.94,4.3,278.03,1.5,81.9,8.31,6.81,1.5,4.28,6.86,1243.42,1.79,3.08,181.6,0.0,0,43.46,97.49,121.43,14.86,434.4
2020/1/3 11:50,992.8,4.47,278.2,1.68,82.0,8.41,6.9,1.51,4.33,6.95,1242.47,1.55,2.86,185.0,0.0,0,44.06,98.46,127.41,14.99,433.7
2020/1/3 12:00,992.75,4.74,278.48,1.82,81.3,8.57,6.97,1.6,4.38,7.02,1241.15,1.19,2.6,165.0,0.0,0,37.63,84.94,89.38,15.12,431.7
2020/1/3 12:10,992.66,4.94,278.69,1.9,80.6,8.69,7.01,1.69,4.4,7.06,1240.13,1.03,2.16,105.2,0.0,0,36.22,81.47,89.58,15.26,432.3
2020/1/3 12:20,992.45,5.0,278.77,1.92,80.4,8.73,7.02,1.71,4.41,7.07,1239.58,1.99,3.69,157.5,0.0,0,41.05,91.12,103.67,15.41,433.8
2020/1/3 12:30,992.15,5.2,278.99,2.08,80.2,8.85,7.1,1.75,4.46,7.16,1238.29,1.62,2.88,180.1,0.0,0,60.76,131.85,163.32,15.56,430.5
2020/1/3 12:40,991.91,5.88,279.69,2.4,78.3,9.28,7.27,2.01,4.57,7.33,1234.91,4.23,6.73,176.0,0.0,0,73.84,157.91,168.53,15.7,425.8
2020/1/3 12:50,991.84,6.81,280.62,2.64,74.7,9.89,7.39,2.5,4.65,7.45,1230.67,5.79,9.87,203.0,0.0,0,71.83,154.25,168.53,15.83,421.8
2020/1/3 13:00,991.91,6.98,280.79,2.62,73.7,10.01,7.38,2.63,4.64,7.44,1229.99,3.01,4.53,194.9,0.0,0,76.46,164.67,168.53,15.91,422.7
2020/1/3 13:10,991.91,7.0,280.81,2.56,73.3,10.02,7.35,2.68,4.62,7.41,1229.94,6.3,10.17,208.9,0.0,0,75.45,162.55,165.64,15.98,422.0
2020/1/3 13:20,991.8,6.99,280.81,2.56,73.3,10.02,7.35,2.68,4.62,7.41,1229.81,7.34,10.13,207.4,0.0,0,54.53,118.92,159.85,16.03,422.3
2020/1/3 13:30,991.73,6.93,280.76,2.54,73.5,9.98,7.34,2.64,4.61,7.4,1230.01,7.51,11.3,212.1,0.0,0,38.03,85.14,103.67,16.05,422.2
2020/1/3 13:40,991.6,6.84,280.67,2.52,73.9,9.92,7.33,2.59,4.61,7.39,1230.26,7.32,11.84,212.7,0.0,0,54.93,120.66,166.02,16.01,422.8
2020/1/3 13:50,991.52,6.71,280.55,2.53,74.6,9.83,7.33,2.5,4.61,7.39,1230.73,7.44,9.77,210.9,0.0,0,115.9,241.7,276.64,15.94,423.4
2020/1/3 14:00,991.35,6.67,280.53,2.53,74.8,9.8,7.33,2.47,4.61,7.4,1230.67,8.79,11.6,211.6,0.0,0,96.58,198.65,284.17,15.86,423.4
2020/1/3 14:10,991.19,6.59,280.46,2.51,75.1,9.75,7.32,2.43,4.61,7.39,1230.82,7.87,11.78,208.4,0.0,0,53.12,114.48,127.8,15.77,424.0
2020/1/3 14:20,991.19,6.54,280.41,2.55,75.6,9.71,7.34,2.37,4.62,7.41,1231.06,7.61,10.89,214.8,0.0,0,62.37,131.47,145.56,15.68,424.3
2020/1/3 14:30,991.41,6.54,280.39,2.61,75.9,9.71,7.37,2.34,4.64,7.44,1231.31,7.39,11.74,216.3,0.0,0,45.88,99.61,111.2,15.59,424.5
2020/1/3 14:40,991.51,6.47,280.31,2.6,76.2,9.67,7.37,2.3,4.64,7.43,1231.74,8.45,10.65,214.5,0.0,0,27.16,61.0,75.68,15.5,424.8
2020/1/3 14:50,991.47,6.41,280.26,2.65,76.8,9.63,7.39,2.23,4.65,7.46,1231.94,7.18,9.85,208.9,0.0,0,28.17,63.13,69.69,15.41,425.1
2020/1/3 15:00,991.47,6.45,280.29,2.67,76.7,9.65,7.4,2.25,4.66,7.47,1231.78,6.4,9.71,212.1,0.0,0,20.72,46.33,55.41,15.34,425.2
2020/1/3 15:10,991.47,6.41,280.25,2.68,77.0,9.63,7.41,2.21,4.66,7.48,1231.95,6.31,9.09,209.2,0.0,0,18.51,41.31,49.03,15.29,425.5
2020/1/3 15:20,991.55,6.46,280.3,2.68,76.7,9.66,7.41,2.25,4.66,7.47,1231.83,6.19,8.73,206.6,0.0,0,27.97,59.46,70.66,15.26,425.5
2020/1/3 15:30,991.61,6.54,280.37,2.72,76.5,9.71,7.43,2.28,4.67,7.49,1231.54,5.63,7.77,205.7,0.0,0,20.32,42.28,50.19,15.25,425.8
2020/1/3 15:40,991.63,6.56,280.39,2.74,76.5,9.73,7.44,2.29,4.68,7.5,1231.47,5.51,7.13,206.4,0.0,0,29.78,56.76,62.93,15.26,426.0
2020/1/3 15:50,991.71,6.62,280.45,2.8,76.5,9.77,7.47,2.3,4.7,7.54,1231.28,5.3,7.81,212.3,0.0,0,21.93,41.31,46.33,15.29,
2020/1/3 16:00,991.7,6.65,280.48,2.85,76.6,9.79,7.5,2.29,4.72,7.56,1231.12,4.93,7.53,208.1,0.0,0,18.31,35.91,41.31,15.33,426.0
2020/1/3 16:10,991.63,6.59,280.42,2.83,76.8,9.75,7.49,2.26,4.71,7.55,1231.31,4.87,7.93,210.4,0.0,0,12.27,22.97,27.41,15.38,426.0
2020/1/3 16:20,991.69,6.54,280.37,2.81,77.0,9.71,7.48,2.23,4.7,7.54,1231.61,5.39,7.93,210.4,0.0,0,5.03,12.55,18.15,15.43,425.9
2020/1/3 16:30,991.9,6.49,280.3,2.82,77.3,9.68,7.48,2.2,4.71,7.54,1232.1,2.91,6.61,224.7,0.0,0,1.01,4.44,6.95,15.47,425.7
2020/1/3 16:40,991.83,6.47,280.28,2.88,77.8,9.66,7.52,2.15,4.73,7.58,1232.09,3.6,6.41,214.0,0.0,0,0.0,1.74,2.9,15.49,425.8
2020/1/3 16:50,991.91,6.59,280.4,2.97,77.6,9.75,7.56,2.18,4.76,7.63,1231.62,3.88,6.25,213.2,0.0,0,0.0,0.0,0.0,15.51,425.4
2020/1/3 17:00,991.89,6.62,280.43,3.03,77.8,9.77,7.6,2.17,4.78,7.66,1231.47,3.62,7.33,201.6,0.0,0,0.0,0.0,0.0,15.54,426.1
2020/1/3 17:10,991.83,6.61,280.42,3.08,78.1,9.76,7.62,2.14,4.79,7.69,1231.42,5.16,8.17,202.3,0.0,0,0.0,0.0,0.0,15.58,425.8
2020/1/3 17:20,991.69,6.55,280.37,3.12,78.7,9.72,7.65,2.07,4.81,7.71,1231.51,5.74,8.25,202.9,0.0,0,0.0,0.0,0.0,15.63,426.1
2020/1/3 17:30,991.86,6.48,280.3,3.15,79.2,9.68,7.66,2.01,4.82,7.73,1231.99,5.3,6.73,206.0,0.0,0,0.0,0.0,0.0,15.65,425.9
2020/1/3 17:40,991.77,6.47,280.29,3.21,79.6,9.67,7.7,1.97,4.84,7.76,1231.9,4.82,7.21,204.0,0.0,0,0.0,0.0,0.0,15.65,426.1
2020/1/3 17:50,991.88,6.49,280.31,3.31,80.0,9.68,7.75,1.94,4.87,7.81,1231.92,4.55,6.61,203.7,0.0,0,0.0,0.0,0.0,15.65,425.6
2020/1/3 18:00,991.96,6.54,280.35,3.33,79.9,9.71,7.76,1.95,4.88,7.82,1231.81,4.04,6.93,196.3,0.0,0,0.0,0.0,0.0,15.65,426.3
2020/1/3 18:10,991.88,6.55,280.36,3.37,80.1,9.72,7.78,1.93,4.9,7.85,1231.68,4.67,6.29,195.2,0.0,0,0.0,0.0,0.0,15.65,425.8
2020/1/3 18:20,991.83,6.48,280.3,3.47,81.0,9.67,7.84,1.84,4.93,7.9,1231.88,4.86,6.85,194.3,0.0,0,0.0,0.0,0.0,15.66,425.8
2020/1/3 18:30,991.7,6.47,280.3,3.58,81.7,9.67,7.9,1.77,4.97,7.97,1231.73,4.17,6.61,196.6,0.0,0,0.0,0.0,0.0,15.68,425.8
2020/1/3 18:40,991.64,6.55,280.38,3.62,81.5,9.72,7.92,1.8,4.98,7.99,1231.3,4.13,7.05,199.6,0.0,0,0.0,0.0,0.0,15.7,425.5
2020/1/3 18:50,991.56,6.67,280.51,3.6,80.7,9.8,7.91,1.89,4.98,7.98,1230.66,4.56,6.49,193.6,0.0,0,0.0,0.0,0.0,15.73,425.6
2020/1/3 19:00,991.44,6.79,280.64,3.59,80.0,9.88,7.91,1.98,4.97,7.97,1230.01,5.25,8.73,201.1,0.0,0,0.0,0.0,0.0,15.76,425.3
2020/1/3 19:10,991.44,6.89,280.74,3.6,79.5,9.95,7.91,2.04,4.98,7.98,1229.55,5.35,7.29,199.3,0.0,0,0.0,0.0,0.0,15.79,425.3
2020/1/3 19:20,991.39,6.98,280.83,3.72,79.7,10.01,7.98,2.03,5.02,8.05,1229.09,5.89,9.67,207.1,0.0,0,0.0,0.0,0.0,15.82,425.0
2020/1/3 19:30,991.3,6.99,280.85,3.84,80.3,10.02,8.05,1.97,5.06,8.12,1228.88,6.1,8.89,205.5,0.0,0,0.0,0.0,0.0,15.82,424.7
2020/1/3 19:40,991.3,7.13,280.99,3.87,79.7,10.12,8.06,2.05,5.08,8.13,1228.26,6.19,8.81,207.9,0.0,0,0.0,0.0,0.0,15.8,424.5
2020/1/3 19:50,991.3,7.2,281.06,3.94,79.7,10.17,8.1,2.06,5.1,8.17,1227.93,5.77,8.77,207.1,0.0,0,0.0,0.0,0.0,15.75,424.4
2020/1/3 20:00,991.33,7.33,281.19,4.01,79.4,10.26,8.14,2.11,5.13,8.22,1227.38,6.33,9.29,209.0,0.0,0,0.0,0.0,0.0,15.72,423.9
2020/1/3 20:10,991.23,7.5,281.37,4.09,78.9,10.38,8.19,2.19,5.15,8.26,1226.49,6.62,10.37,208.8,0.0,0,0.0,0.0,0.0,15.7,423.6
2020/1/3 20:20,991.29,7.59,281.45,4.19,79.0,10.44,8.25,2.19,5.19,8.32,1226.14,6.99,11.42,212.4,0.0,0,0.0,0.0,0.0,15.7,423.3
2020/1/3 20:30,991.41,7.61,281.46,4.25,79.2,10.46,8.28,2.17,5.21,8.35,1226.19,5.95,7.73,210.1,0.0,0,0.0,0.0,0.0,15.71,423.3
2020/1/3 20:40,991.39,7.66,281.52,4.3,79.2,10.49,8.31,2.18,5.23,8.38,1225.93,6.03,9.89,210.7,0.0,0,0.0,0.0,0.0,15.73,423.1
2020/1/3 20:50,991.4,7.69,281.54,4.36,79.4,10.51,8.35,2.17,5.25,8.42,1225.8,6.29,10.73,212.3,0.0,0,0.0,0.0,0.0,15.77,423.0
2020/1/3 21:00,991.53,7.82,281.66,4.38,78.8,10.61,8.36,2.25,5.26,8.43,1225.39,6.1,9.45,215.5,0.0,0,0.0,0.0,0.0,15.83,
2020/1/3 21:10,991.73,7.81,281.64,4.43,79.1,10.6,8.38,2.22,5.28,8.45,1225.67,4.56,7.39,214.3,0.0,0,0.0,0.0,0.0,15.88,422.9
2020/1/3 21:20,991.84,7.82,281.64,4.45,79.2,10.61,8.4,2.21,5.29,8.47,1225.75,4.05,6.53,218.2,0.0,0,0.0,0.0,0.0,15.94,422.9
2020/1/3 21:30,992.11,7.89,281.69,4.59,79.6,10.66,8.48,2.17,5.34,8.55,1225.74,2.87,5.65,220.1,0.0,0,0.0,0.0,0.0,16.02,422.8
2020/1/3 21:40,992.26,7.88,281.67,4.69,80.2,10.65,8.54,2.11,5.37,8.61,1225.94,2.73,5.49,214.2,0.0,0,0.0,0.0,0.0,16.13,422.8
2020/1/3 21:50,992.37,7.9,281.68,4.76,80.5,10.67,8.59,2.08,5.4,8.65,1225.97,3.41,6.81,215.1,0.0,0,0.0,0.0,0.0,16.25,422.7
2020/1/3 22:00,992.51,7.97,281.74,4.74,80.0,10.72,8.57,2.14,5.39,8.64,1225.85,2.76,5.21,215.3,0.0,0,0.0,0.0,0.0,16.38,422.9
2020/1/3 22:10,992.81,7.95,281.69,4.85,80.7,10.7,8.64,2.07,5.43,8.7,1226.28,1.63,4.01,222.5,0.0,180,0.0,0.0,0.0,16.51,422.9
2020/1/3 22:20,993.05,7.72,281.44,5.13,83.6,10.53,8.81,1.73,5.54,8.87,1227.49,2.01,3.81,221.1,0.0,270,0.0,0.0,0.0,16.76,422.9
2020/1/3 22:30,993.18,7.54,281.25,5.22,85.2,10.41,8.87,1.54,5.57,8.93,1228.42,2.49,4.21,213.5,0.0,0,0.0,0.0,0.0,16.82,
2020/1/3 22:40,993.39,7.53,281.22,5.23,85.3,10.4,8.87,1.53,5.57,8.93,1228.72,0.91,2.34,237.5,0.0,0,0.0,0.0,0.0,16.9,423.2
2020/1/3 22:50,993.55,7.64,281.32,5.25,84.8,10.48,8.88,1.59,5.58,8.94,1228.43,1.6,3.53,216.1,0.0,0,0.0,0.0,0.0,16.98,423.2
2020/1/3 23:00,993.79,7.83,281.49,5.3,84.0,10.61,8.92,1.7,5.6,8.97,1227.88,1.37,4.85,218.4,0.0,0,0.0,0.0,0.0,17.06,423.5
2020/1/3 23:10,993.96,8.01,281.66,5.39,83.5,10.75,8.97,1.77,5.63,9.03,1227.29,1.51,4.17,238.3,0.0,110,0.0,0.0,0.0,17.16,423.2
2020/1/3 23:20,994.17,8.17,281.8,5.69,84.3,10.86,9.16,1.71,5.75,9.21,1226.75,1.76,3.85,272.7,0.0,380,0.0,0.0,0.0,17.34,423.2
2020/1/3 23:30,994.32,7.92,281.54,5.93,87.2,10.68,9.31,1.37,5.85,9.37,1227.96,2.36,8.25,260.5,0.0,370,0.0,0.0,0.0,17.54,423.0
2020/1/3 23:40,994.62,7.62,281.21,5.98,89.3,10.46,9.34,1.12,5.86,9.39,1229.63,1.51,4.35,297.8,0.2,470,0.0,0.0,0.0,17.59,422.8
2020/1/3 23:50,995.02,7.11,280.67,5.46,89.2,10.1,9.01,1.09,5.65,9.06,1232.52,2.13,5.61,303.2,0.1,290,0.0,0.0,0.0,17.65,421.3
2020/1/4 0:00,995.29,6.61,280.15,4.69,87.5,9.76,8.54,1.22,5.36,8.58,1235.27,1.84,3.73,292.7,0.0,180,0.0,0.0,0.0,17.56,419.0
2020/1/4 0:10,995.66,6.25,279.76,3.92,85.0,9.52,8.09,1.43,5.07,8.13,1237.55,1.88,4.69,283.0,0.0,140,0.0,0.0,0.0,17.4,419.2
2020/1/4 0:20,995.92,5.85,279.34,3.56,85.2,9.26,7.89,1.37,4.94,7.92,1239.74,2.21,3.89,286.1,0.0,180,0.0,0.0,0.0,17.19,418.2
2020/1/4 0:30,996.15,5.58,279.05,3.4,85.8,9.09,7.8,1.29,4.88,7.83,1241.26,2.64,4.69,264.3,0.0,0,0.0,0.0,0.0,16.98,417.9
