concrete_compressive_strength,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age
37.42,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28
19.77,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7
19.77,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28
14.99,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7
14.99,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28
26.94,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90
36.45,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180
36.45,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360
33.8,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3
33.8,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7
33.8,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14
33.8,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28
36.94,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90
43.7,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270
12.54,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14
21.75,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28
36.45,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180
21.75,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28
37.42,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28
24.4,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3
60.28,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7
60.28,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28
43.8,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28
33.76,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28
16.5,154.0,144.0,112.0,220.0,10.0,923.0,658.0,28
19.99,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28
36.35,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28
43.8,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28
17.95,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28
52.42,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28
43.7,374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28
36.35,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28
27.94,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28
40.93,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28
36.8,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28
15.57,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28
29.07,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28
43.8,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28
40.93,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28
65.91,366.0,187.0,0.0,191.0,7.0,824.0,757.0,28
41.54,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28
41.54,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28
18.03,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28
27.94,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28
35.31,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28
43.73,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28
40.06,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28
43.8,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28
40.93,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28
38.63,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28
33.76,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28
52.42,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28
15.09,164.0,0.0,200.0,181.0,13.0,849.0,846.0,28
38.46,314.0,0.0,113.0,170.0,10.0,925.0,783.0,28
40.06,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28
16.5,140.0,164.0,128.0,237.0,6.0,869.0,656.0,28
40.93,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28
40.06,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28
41.54,265.0,111.0,86.0,195.0,6.0,833.0,790.0,28
27.94,160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28
32.96,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28
39.42,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28
38.63,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28
29.07,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28
23.74,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28
33.72,261.0,100.0,78.0,201.0,9.0,864.0,761.0,28
33.72,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28
36.8,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28
10.39,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28
32.96,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28
31.42,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28
27.87,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28
40.93,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28
17.95,152.0,0.0,112.0,184.0,8.0,992.0,816.0,28
41.2,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28
26.15,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28
32.96,149.0,236.0,0.0,176.0,13.0,847.0,893.0,28
40.06,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28
19.99,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28
17.95,148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28
38.63,326.0,0.0,138.0,199.0,11.0,801.0,792.0,28
23.74,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28
33.72,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28
8.54,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28
15.34,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28
32.25,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28
26.15,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28
36.35,143.0,169.0,143.0,191.0,8.0,967.0,643.0,28
39.42,260.0,101.0,78.0,171.0,10.0,936.0,763.0,28
35.1,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28
67.7,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28
44.86,336.0,0.0,0.0,182.0,3.0,986.0,817.0,28
17.95,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28
27.94,150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28
29.87,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28
65.91,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28
18.03,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28
23.79,155.0,183.0,0.0,193.0,9.0,877.0,868.0,28
15.57,135.0,0.0,166.0,180.0,10.0,961.0,805.0,28
39.42,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28
43.8,314.0,145.0,113.0,179.0,8.0,869.0,690.0,28
67.7,313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28
23.74,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28
26.15,144.0,136.0,106.0,178.0,7.0,941.0,774.0,28
15.52,148.0,0.0,182.0,181.0,15.0,839.0,884.0,28
43.58,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28
38.46,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28
52.42,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28
35.31,155.0,184.0,143.0,194.0,9.0,880.0,699.0,28
52.42,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28
23.74,148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28
15.52,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28
27.83,313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28
29.07,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28
15.52,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28
39.42,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28
35.31,162.0,207.0,172.0,216.0,10.0,822.0,638.0,28
29.87,136.0,196.0,98.0,199.0,6.0,847.0,783.0,28
16.5,164.0,163.0,128.0,197.0,8.0,961.0,641.0,28
35.31,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28
35.31,157.0,214.0,152.0,200.0,9.0,819.0,704.0,28
21.91,149.0,153.0,194.0,192.0,8.0,935.0,623.0,28
21.91,135.0,105.0,193.0,196.0,6.0,965.0,643.0,28
35.31,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28
15.34,144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28
35.31,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28
36.35,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28
22.93,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28
35.31,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28
33.72,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28
36.8,313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28
10.39,154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28
32.96,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28
31.42,296.0,0.0,106.7,221.4,10.5,819.2,778.4,28
27.87,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28
40.93,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28
17.95,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28
41.2,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28
26.15,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28
32.96,149.5,236.0,0.0,175.8,12.6,846.8,892.7,28
40.06,299.8,0.0,119.8,211.5,9.9,878.2,727.6,28
19.99,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28
17.95,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28
38.63,326.5,0.0,137.9,199.0,10.8,801.1,792.5,28
23.74,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28
33.72,261.9,110.5,86.1,195.4,5.0,895.2,732.6,28
8.54,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28
15.34,150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28
32.25,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28
26.15,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28
36.35,143.0,169.4,142.7,190.7,8.4,967.4,643.5,28
39.42,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28
35.1,312.9,160.5,0.0,177.6,9.6,916.6,759.5,28
67.7,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28
44.86,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28
17.95,144.8,0.0,133.6,180.8,11.1,979.5,811.5,28
27.94,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28
29.87,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28
65.91,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28
18.03,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28
23.79,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28
15.57,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28
39.42,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28
43.8,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28
67.7,312.7,144.7,0.0,127.3,8.0,999.7,822.2,28
23.74,145.7,172.6,0.0,181.9,3.4,985.8,816.8,28
26.15,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28
15.52,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28
43.58,277.0,116.8,91.0,190.6,7.0,946.5,665.6,28
38.46,298.1,0.0,107.5,163.6,12.8,953.2,784.0,28
52.42,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28
35.31,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28
52.42,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28
23.74,147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28
15.52,145.4,0.0,178.9,201.7,7.8,824.0,868.7,28
27.83,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28
29.07,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28
15.52,154.8,0.0,142.8,193.3,9.1,877.2,867.7,28
39.42,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28
43.8,272.8,105.1,81.8,209.7,9.0,904.0,679.7,28
33.76,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28
16.5,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28
19.99,146.5,114.6,89.3,201.9,8.8,860.0,829.5,28
36.35,151.8,178.1,138.7,167.5,18.3,944.0,694.6,28
43.8,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28
17.95,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28
52.42,303.6,139.9,0.0,213.5,6.2,895.5,722.5,28
43.7,374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28
36.35,158.6,148.9,116.0,175.1,15.0,953.3,719.7,28
27.94,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28
40.93,310.0,142.8,0.0,167.9,10.0,914.3,804.0,28
36.8,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28
15.57,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28
29.07,141.9,166.6,129.7,173.5,10.9,882.6,785.3,28
43.8,297.8,137.2,106.9,201.3,6.0,878.4,655.3,28
40.93,321.3,164.2,0.0,190.5,4.6,870.0,774.0,28
65.91,366.0,187.0,0.0,191.3,6.6,824.3,756.9,28
41.54,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28
41.54,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28
18.03,164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28
27.94,155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28
35.31,160.2,188.0,146.4,203.2,11.3,828.7,709.7,28
43.73,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28
40.06,317.9,0.0,126.5,209.7,5.7,860.5,736.6,28
43.8,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28
40.93,325.6,166.4,0.0,174.0,8.9,881.6,790.0,28
38.63,355.9,0.0,141.6,193.3,11.0,801.4,778.4,28
33.76,132.0,206.5,160.9,178.9,5.5,866.9,735.6,28
52.42,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28
15.09,164.2,0.0,200.1,181.2,12.6,849.3,846.0,28
38.46,313.8,0.0,112.6,169.9,10.1,925.3,782.9,28
40.06,321.4,0.0,127.9,182.5,11.5,870.1,779.7,28
16.5,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28
40.93,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28
40.06,298.2,0.0,107.0,209.7,11.1,879.6,744.2,28
41.54,264.5,111.0,86.5,195.5,5.9,832.6,790.4,28
27.94,159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28
32.96,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28
39.42,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28
38.63,322.2,0.0,115.6,196.0,10.4,817.9,813.4,28
29.07,148.5,139.4,108.6,192.7,6.1,892.4,780.0,28
23.74,159.1,186.7,0.0,175.6,11.3,989.6,788.9,28
33.72,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28
